,,Latinx Population,White Population,Native American Population,Asian Population,Black Population,Number of Air BnB Listings
2021,12764,104.0,4547.0,24.0,218.0,165.0,0.0
2021,12765,22.0,2719.0,0.0,0.0,0.0,0.0
2021,12766,0.0,1932.0,0.0,28.0,0.0,0.0
2021,12767,22.0,592.0,0.0,0.0,0.0,0.0
2021,12768,156.0,1711.0,46.0,0.0,50.0,0.0
2021,12769,20.0,607.0,0.0,128.0,150.0,0.0
2021,12770,190.0,643.0,0.0,0.0,0.0,0.0
2021,12771,4144.0,34642.0,2046.0,2155.0,3019.0,0.0
2021,12775,818.0,4405.0,28.0,112.0,855.0,0.0
2021,12776,578.0,5530.0,26.0,56.0,42.0,0.0
2021,12777,70.0,2398.0,18.0,112.0,57.0,0.0
2021,12778,0.0,1152.0,0.0,0.0,0.0,0.0
2021,12779,1234.0,2353.0,142.0,0.0,702.0,0.0
2021,12780,92.0,5921.0,235.0,75.0,271.0,0.0
2021,12781,18.0,303.0,0.0,0.0,0.0,0.0
2021,12783,396.0,3592.0,32.0,0.0,240.0,0.0
2021,12784,0.0,0.0,0.0,0.0,9.0,0.0
2021,12785,58.0,2729.0,0.0,158.0,1098.0,0.0
2021,12786,94.0,1364.0,19.0,0.0,0.0,0.0
2021,12787,0.0,254.0,8.0,0.0,18.0,0.0
2021,12788,956.0,5460.0,89.0,80.0,1238.0,0.0
2021,12789,1016.0,4263.0,104.0,440.0,551.0,0.0
2021,12790,1008.0,12005.0,116.0,814.0,188.0,0.0
2021,12791,0.0,2223.0,0.0,0.0,0.0,0.0
2021,12792,0.0,396.0,0.0,0.0,0.0,0.0
2021,12801,1194.0,41960.0,284.0,700.0,1254.0,0.0
2021,12803,200.0,24321.0,346.0,120.0,197.0,0.0
2021,12804,1452.0,78601.0,321.0,992.0,1124.0,0.0
2021,12808,0.0,588.0,12.0,16.0,0.0,0.0
2021,12809,102.0,10642.0,60.0,216.0,51.0,0.0
2021,12810,30.0,1711.0,18.0,0.0,9.0,0.0
2021,12811,0.0,523.0,4.0,0.0,0.0,0.0
2021,12812,0.0,984.0,0.0,0.0,0.0,0.0
2021,12814,0.0,3738.0,0.0,0.0,162.0,0.0
2021,12815,0.0,3114.0,0.0,0.0,0.0,0.0
2021,12816,372.0,13186.0,60.0,296.0,184.0,0.0
2021,12817,26.0,5865.0,40.0,148.0,9.0,0.0
2021,12819,0.0,900.0,12.0,0.0,44.0,0.0
2021,12820,0.0,264.0,32.0,0.0,0.0,0.0
2021,12821,1418.0,2651.0,170.0,172.0,4333.0,0.0
2021,12822,128.0,17749.0,64.0,0.0,84.0,0.0
2021,12823,0.0,1386.0,0.0,0.0,0.0,0.0
2021,12824,32.0,2771.0,0.0,0.0,60.0,0.0
2021,12827,42.0,9588.0,266.0,36.0,75.0,0.0
2021,12828,126.0,28931.0,331.0,86.0,301.0,0.0
2021,12831,1308.0,52801.0,142.0,973.0,485.0,0.0
2021,12832,78.0,18548.0,153.0,49.0,186.0,0.0
2021,12833,104.0,14739.0,92.0,446.0,262.0,0.0
2021,12834,242.0,17990.0,41.0,224.0,154.0,0.0
2021,12835,74.0,8078.0,20.0,22.0,36.0,0.0
2021,12836,16.0,1716.0,14.0,4.0,0.0,0.0
2021,12837,0.0,3198.0,0.0,0.0,2.0,0.0
2021,12838,0.0,2153.0,0.0,4.0,0.0,0.0
2021,12839,610.0,38873.0,111.0,272.0,490.0,0.0
2021,12841,0.0,369.0,0.0,0.0,0.0,0.0
2021,12842,4.0,1736.0,6.0,8.0,6.0,0.0
2021,12843,0.0,1943.0,0.0,0.0,63.0,0.0
2021,12844,14.0,751.0,2.0,0.0,33.0,0.0
2021,12845,380.0,13665.0,40.0,132.0,310.0,0.0
2021,12846,48.0,9047.0,35.0,0.0,84.0,0.0
2021,12847,20.0,974.0,26.0,80.0,39.0,0.0
2021,12849,14.0,951.0,0.0,0.0,0.0,0.0
2021,12850,50.0,7572.0,23.0,0.0,194.0,0.0
2021,12851,0.0,1048.0,73.0,0.0,25.0,0.0
2021,12852,10.0,939.0,17.0,43.0,9.0,0.0
2021,12853,28.0,4257.0,66.0,54.0,24.0,0.0
2021,12854,0.0,246.0,0.0,0.0,0.0,0.0
2021,12855,34.0,677.0,0.0,0.0,0.0,0.0
2021,12856,0.0,843.0,0.0,0.0,0.0,0.0
2021,12857,6.0,2231.0,4.0,12.0,0.0,0.0
2021,12858,0.0,310.0,32.0,0.0,0.0,0.0
2021,12859,26.0,6279.0,0.0,46.0,63.0,0.0
2021,12860,4.0,998.0,6.0,20.0,6.0,0.0
2021,12861,0.0,1559.0,4.0,60.0,14.0,0.0
2021,12862,80.0,400.0,0.0,0.0,0.0,0.0
2021,12863,0.0,3855.0,0.0,0.0,0.0,0.0
2021,12864,0.0,12.0,0.0,0.0,0.0,0.0
2021,12865,136.0,10046.0,67.0,64.0,384.0,0.0
2021,12866,2834.0,104979.0,422.0,5497.0,4038.0,0.0
2021,12870,12.0,5093.0,15.0,6.0,38.0,0.0
2021,12871,262.0,11319.0,30.0,68.0,393.0,0.0
2021,12872,0.0,285.0,0.0,0.0,0.0,0.0
2021,12873,80.0,2357.0,29.0,33.0,6.0,0.0
2021,12874,0.0,411.0,0.0,0.0,6.0,0.0
2021,12878,96.0,2110.0,2.0,28.0,71.0,0.0
2021,12883,58.0,14099.0,52.0,102.0,32.0,0.0
2021,12884,22.0,1930.0,0.0,0.0,114.0,0.0
2021,12885,228.0,12428.0,0.0,702.0,218.0,0.0
2021,12886,0.0,468.0,0.0,0.0,42.0,0.0
2021,12887,214.0,13458.0,59.0,9.0,226.0,0.0
2021,12901,1940.0,90332.0,791.0,3501.0,3100.0,0.0
2021,12903,64.0,4728.0,74.0,216.0,88.0,0.0
2021,12910,288.0,4924.0,16.0,120.0,853.0,0.0
2021,12911,0.0,0.0,0.0,0.0,0.0,0.0
2021,12912,64.0,4539.0,61.0,14.0,0.0,0.0
2021,12913,12.0,3456.0,14.0,0.0,0.0,0.0
2021,12914,0.0,2754.0,216.0,0.0,0.0,0.0
2021,12915,6.0,231.0,0.0,0.0,0.0,0.0
2021,12916,100.0,6748.0,52.0,0.0,212.0,0.0
2021,12917,142.0,3429.0,226.0,4.0,180.0,0.0
2021,12918,134.0,8174.0,193.0,0.0,51.0,0.0
2021,12919,60.0,8712.0,78.0,28.0,125.0,0.0
2021,12920,84.0,6399.0,202.0,32.0,67.0,0.0
2021,12921,56.0,7596.0,0.0,32.0,249.0,0.0
2021,12922,0.0,135.0,3.0,0.0,0.0,0.0
2021,12923,12.0,1383.0,4.0,0.0,3.0,0.0
2021,12924,0.0,180.0,6.0,0.0,0.0,0.0
2021,12926,16.0,6800.0,292.0,16.0,56.0,0.0
2021,12927,0.0,882.0,0.0,0.0,0.0,0.0
2021,12928,134.0,5910.0,19.0,0.0,18.0,0.0
2021,12929,1302.0,4730.0,51.0,44.0,5578.0,0.0
2021,12930,24.0,2366.0,62.0,12.0,188.0,0.0
2021,12932,108.0,3098.0,47.0,5.0,106.0,0.0
2021,12933,24.0,87.0,0.0,0.0,0.0,0.0
2021,12934,0.0,2962.0,12.0,8.0,0.0,0.0
2021,12935,24.0,4370.0,26.0,0.0,59.0,0.0
2021,12936,6.0,1720.0,0.0,8.0,9.0,0.0
2021,12937,12.0,3717.0,802.0,16.0,143.0,0.0
2021,12939,0.0,507.0,26.0,0.0,0.0,0.0
2021,12941,64.0,4458.0,7.0,0.0,74.0,0.0
2021,12942,22.0,1784.0,0.0,8.0,0.0,0.0
2021,12943,0.0,1003.0,12.0,0.0,0.0,0.0
2021,12944,90.0,11997.0,106.0,16.0,119.0,0.0
2021,12945,0.0,1164.0,0.0,0.0,0.0,0.0
2021,12946,232.0,13318.0,106.0,40.0,227.0,0.0
2021,12950,2.0,1868.0,57.0,0.0,111.0,0.0
2021,12952,4.0,804.0,0.0,0.0,9.0,0.0
2021,12953,2224.0,34212.0,138.0,79.0,6090.0,0.0
2021,12955,0.0,886.0,10.0,0.0,0.0,0.0
2021,12956,98.0,3220.0,18.0,0.0,288.0,0.0
2021,12957,0.0,4425.0,108.0,0.0,0.0,0.0
2021,12958,0.0,5731.0,13.0,0.0,0.0,0.0
2021,12959,12.0,4504.0,22.0,0.0,0.0,0.0
2021,12960,4.0,2781.0,36.0,0.0,6.0,0.0
2021,12961,0.0,126.0,0.0,0.0,0.0,0.0
2021,12962,10.0,13656.0,27.0,574.0,27.0,0.0
2021,12964,0.0,156.0,0.0,32.0,0.0,0.0
2021,12965,18.0,1179.0,0.0,48.0,0.0,0.0
2021,12966,288.0,8117.0,44.0,66.0,9.0,0.0
2021,12967,68.0,3602.0,9.0,16.0,3.0,0.0
2021,12969,22.0,834.0,23.0,0.0,0.0,0.0
2021,12970,24.0,2495.0,18.0,199.0,83.0,0.0
2021,12972,528.0,19606.0,61.0,330.0,241.0,0.0
2021,12973,0.0,213.0,0.0,16.0,0.0,0.0
2021,12974,214.0,6520.0,95.0,0.0,122.0,0.0
2021,12975,0.0,711.0,0.0,8.0,87.0,0.0
2021,12976,38.0,511.0,6.0,0.0,0.0,0.0
2021,12977,1150.0,1511.0,68.0,10.0,2555.0,0.0
2021,12978,34.0,718.0,0.0,0.0,0.0,0.0
2021,12979,34.0,6748.0,18.0,181.0,34.0,0.0
2021,12980,10.0,3095.0,14.0,0.0,56.0,0.0
2021,12981,52.0,6916.0,44.0,0.0,0.0,0.0
2021,12983,338.0,20595.0,158.0,76.0,469.0,0.0
2021,12985,30.0,2775.0,36.0,0.0,0.0,0.0
2021,12986,142.0,15134.0,110.0,58.0,541.0,0.0
2021,12987,0.0,671.0,0.0,0.0,2.0,0.0
2021,12989,0.0,2453.0,34.0,52.0,0.0,0.0
2021,12992,68.0,11258.0,22.0,76.0,74.0,0.0
2021,12993,8.0,4391.0,58.0,16.0,48.0,0.0
2021,12996,42.0,5695.0,30.0,24.0,118.0,0.0
2021,12997,16.0,3490.0,31.0,0.0,30.0,0.0
2021,12998,0.0,270.0,52.0,40.0,0.0,0.0
2021,13020,0.0,246.0,0.0,0.0,0.0,0.0
2021,13021,2216.0,104190.0,681.0,1564.0,5574.0,0.0
2021,13024,546.0,1593.0,20.0,0.0,3259.0,0.0
2021,13026,246.0,4894.0,86.0,20.0,76.0,0.0
2021,13027,2748.0,99952.0,681.0,2080.0,1741.0,0.0
2021,13028,96.0,2100.0,66.0,0.0,0.0,0.0
2021,13029,240.0,22667.0,146.0,130.0,640.0,0.0
2021,13030,274.0,10400.0,62.0,608.0,0.0,0.0
2021,13031,562.0,45846.0,255.0,1660.0,739.0,0.0
2021,13032,246.0,36946.0,716.0,62.0,216.0,0.0
2021,13033,30.0,11063.0,121.0,128.0,34.0,0.0
2021,13034,80.0,5465.0,35.0,140.0,81.0,0.0
2021,13035,492.0,23962.0,179.0,234.0,641.0,0.0
2021,13036,88.0,28534.0,99.0,68.0,99.0,0.0
2021,13037,646.0,27817.0,195.0,88.0,263.0,0.0
2021,13039,284.0,49305.0,359.0,1639.0,697.0,0.0
2021,13040,50.0,7811.0,126.0,4.0,0.0,0.0
2021,13041,772.0,33186.0,548.0,1044.0,1512.0,0.0
2021,13042,6.0,5359.0,4.0,34.0,20.0,0.0
2021,13044,360.0,8587.0,153.0,122.0,0.0,0.0
2021,13045,2058.0,78307.0,310.0,1226.0,2909.0,0.0
2021,13051,0.0,90.0,0.0,0.0,0.0,0.0
2021,13052,6.0,5854.0,33.0,0.0,0.0,0.0
2021,13053,464.0,13464.0,81.0,726.0,420.0,0.0
2021,13054,0.0,3315.0,0.0,0.0,0.0,0.0
2021,13057,500.0,40221.0,615.0,1432.0,928.0,0.0
2021,13060,122.0,7616.0,284.0,252.0,99.0,0.0
2021,13061,46.0,2097.0,0.0,0.0,189.0,0.0
2021,13062,0.0,561.0,0.0,0.0,0.0,0.0
2021,13063,40.0,5139.0,21.0,240.0,0.0,0.0
2021,13065,0.0,903.0,0.0,0.0,0.0,0.0
2021,13066,570.0,34979.0,512.0,1945.0,1013.0,0.0
2021,13068,122.0,13664.0,85.0,266.0,84.0,0.0
2021,13069,1914.0,69941.0,569.0,472.0,646.0,0.0
2021,13071,86.0,2287.0,22.0,100.0,32.0,0.0
2021,13072,0.0,2529.0,24.0,0.0,0.0,0.0
2021,13073,246.0,18650.0,382.0,298.0,392.0,0.0
2021,13074,120.0,12399.0,63.0,208.0,42.0,0.0
2021,13076,146.0,6532.0,62.0,126.0,0.0,0.0
2021,13077,172.0,18967.0,214.0,972.0,9.0,0.0
2021,13078,254.0,27707.0,263.0,3058.0,2399.0,0.0
2021,13080,264.0,10023.0,252.0,0.0,41.0,0.0
2021,13081,76.0,3638.0,22.0,76.0,24.0,0.0
2021,13082,4.0,11533.0,4.0,254.0,11.0,0.0
2021,13083,22.0,5926.0,13.0,88.0,11.0,0.0
2021,13084,158.0,10273.0,8.0,0.0,488.0,0.0
2021,13087,0.0,452.0,0.0,0.0,0.0,0.0
2021,13088,1600.0,59119.0,448.0,3744.0,3105.0,0.0
2021,13090,3520.0,75989.0,803.0,3292.0,6016.0,0.0
2021,13092,52.0,7059.0,14.0,202.0,375.0,0.0
2021,13101,140.0,7206.0,12.0,106.0,76.0,0.0
2021,13102,0.0,183.0,0.0,0.0,0.0,0.0
2021,13103,0.0,383.0,40.0,8.0,0.0,0.0
2021,13104,642.0,44586.0,381.0,6226.0,901.0,0.0
2021,13108,224.0,18054.0,104.0,254.0,142.0,0.0
2021,13110,122.0,6667.0,90.0,0.0,26.0,0.0
2021,13111,440.0,4814.0,10.0,76.0,0.0,0.0
2021,13112,74.0,4792.0,0.0,0.0,0.0,0.0
2021,13113,4.0,85.0,3.0,0.0,0.0,0.0
2021,13114,114.0,21158.0,63.0,46.0,106.0,0.0
2021,13115,2.0,679.0,16.0,4.0,0.0,0.0
2021,13116,608.0,9658.0,86.0,156.0,260.0,0.0
2021,13117,0.0,851.0,29.0,68.0,3.0,0.0
2021,13118,246.0,15644.0,70.0,90.0,1598.0,0.0
2021,13119,0.0,0.0,0.0,0.0,0.0,0.0
2021,13120,14.0,5102.0,441.0,0.0,310.0,0.0
2021,13121,0.0,0.0,0.0,0.0,0.0,0.0
2021,13122,96.0,3432.0,0.0,0.0,24.0,0.0
2021,13123,0.0,0.0,0.0,0.0,0.0,0.0
2021,13124,0.0,429.0,6.0,0.0,0.0,0.0
2021,13126,2972.0,97492.0,715.0,2769.0,3491.0,0.0
2021,13131,62.0,8707.0,65.0,278.0,105.0,0.0
2021,13132,130.0,9956.0,36.0,70.0,248.0,0.0
2021,13134,0.0,346.0,0.0,0.0,154.0,0.0
2021,13135,262.0,17031.0,185.0,279.0,378.0,0.0
2021,13136,0.0,1065.0,0.0,0.0,0.0,0.0
2021,13138,0.0,399.0,0.0,0.0,0.0,0.0
2021,13140,226.0,12307.0,89.0,6.0,114.0,0.0
2021,13141,0.0,2046.0,2.0,0.0,22.0,0.0
2021,13142,60.0,18147.0,10.0,16.0,174.0,0.0
2021,13143,44.0,7298.0,46.0,96.0,209.0,0.0
2021,13144,50.0,4169.0,32.0,0.0,23.0,0.0
2021,13145,0.0,4234.0,52.0,0.0,0.0,0.0
2021,13146,200.0,6839.0,80.0,32.0,312.0,0.0
2021,13147,102.0,2566.0,0.0,0.0,95.0,0.0
2021,13148,502.0,29670.0,167.0,398.0,1011.0,0.0
2021,13152,326.0,23002.0,81.0,143.0,75.0,0.0
2021,13153,0.0,1032.0,0.0,0.0,0.0,0.0
2021,13154,0.0,96.0,0.0,0.0,0.0,0.0
2021,13155,30.0,1647.0,38.0,0.0,4.0,0.0
2021,13156,0.0,5620.0,45.0,0.0,33.0,0.0
2021,13157,0.0,1296.0,21.0,0.0,0.0,0.0
2021,13158,100.0,3525.0,0.0,16.0,437.0,0.0
2021,13159,236.0,15585.0,130.0,96.0,198.0,0.0
2021,13160,224.0,6837.0,30.0,32.0,250.0,0.0
2021,13162,0.0,1128.0,0.0,0.0,0.0,0.0
2021,13163,12.0,1035.0,3.0,0.0,54.0,0.0
2021,13164,56.0,7087.0,20.0,18.0,0.0,0.0
2021,13165,704.0,27858.0,195.0,365.0,446.0,0.0
2021,13166,108.0,16090.0,40.0,82.0,84.0,0.0
2021,13167,0.0,8775.0,84.0,64.0,4.0,0.0
2021,13202,2332.0,7610.0,568.0,1775.0,10926.0,0.0
2021,13203,2962.0,31399.0,1112.0,6321.0,12655.0,0.0
2021,13204,6646.0,32083.0,1488.0,1070.0,21451.0,0.0
2021,13205,2158.0,21052.0,1067.0,2660.0,26452.0,0.0
2021,13206,2360.0,39494.0,614.0,2060.0,8765.0,0.0
2021,13207,2842.0,20338.0,805.0,896.0,15375.0,0.0
2021,13208,2272.0,38424.0,285.0,14005.0,19075.0,0.0
2021,13209,624.0,36026.0,600.0,452.0,1937.0,0.0
2021,13210,3414.0,36683.0,914.0,7470.0,13427.0,0.0
2021,13211,970.0,15721.0,192.0,1922.0,699.0,0.0
2021,13212,1338.0,58655.0,577.0,770.0,1694.0,0.0
2021,13214,1346.0,19058.0,744.0,1295.0,4689.0,0.0
2021,13215,1044.0,38393.0,329.0,1156.0,3250.0,0.0
2021,13219,1514.0,43821.0,228.0,777.0,1519.0,0.0
2021,13224,1810.0,13489.0,274.0,2364.0,9036.0,0.0
2021,13244,1476.0,15278.0,113.0,7408.0,2292.0,0.0
2021,13290,0.0,0.0,0.0,0.0,0.0,0.0
2021,13301,0.0,543.0,0.0,0.0,0.0,0.0
2021,13302,38.0,4152.0,36.0,7.0,13.0,0.0
2021,13303,46.0,4146.0,40.0,0.0,44.0,0.0
2021,13304,36.0,5331.0,0.0,56.0,36.0,0.0
2021,13305,0.0,552.0,0.0,0.0,0.0,0.0
2021,13308,182.0,13788.0,132.0,112.0,161.0,0.0
2021,13309,26.0,16520.0,113.0,177.0,203.0,0.0
2021,13310,0.0,2094.0,0.0,0.0,0.0,0.0
2021,13312,0.0,954.0,0.0,0.0,0.0,0.0
2021,13313,124.0,1615.0,0.0,0.0,26.0,0.0
2021,13314,0.0,216.0,0.0,0.0,0.0,0.0
2021,13315,14.0,4146.0,0.0,88.0,24.0,0.0
2021,13316,88.0,17999.0,41.0,74.0,81.0,0.0
2021,13317,100.0,11566.0,179.0,110.0,85.0,0.0
2021,13318,0.0,3310.0,8.0,0.0,20.0,0.0
2021,13319,0.0,1956.0,0.0,0.0,0.0,0.0
2021,13320,68.0,6089.0,4.0,18.0,20.0,0.0
2021,13321,66.0,2022.0,0.0,64.0,0.0,0.0
2021,13322,20.0,3397.0,20.0,0.0,39.0,0.0
2021,13323,990.0,32972.0,272.0,678.0,419.0,0.0
2021,13324,10.0,6151.0,161.0,22.0,21.0,0.0
2021,13325,22.0,3190.0,30.0,0.0,0.0,0.0
2021,13326,384.0,13728.0,90.0,587.0,414.0,0.0
2021,13327,18.0,6305.0,8.0,0.0,0.0,0.0
2021,13328,136.0,4287.0,8.0,108.0,76.0,0.0
2021,13329,522.0,11193.0,59.0,98.0,67.0,0.0
2021,13331,0.0,219.0,0.0,0.0,0.0,0.0
2021,13332,42.0,7487.0,22.0,195.0,329.0,0.0
2021,13333,4.0,211.0,0.0,0.0,10.0,0.0
2021,13334,0.0,2835.0,0.0,0.0,0.0,0.0
2021,13335,116.0,3520.0,30.0,52.0,49.0,0.0
2021,13337,16.0,1893.0,0.0,44.0,0.0,0.0
2021,13338,0.0,3818.0,72.0,10.0,34.0,0.0
2021,13339,816.0,17555.0,168.0,83.0,339.0,0.0
2021,13340,172.0,21728.0,78.0,52.0,578.0,0.0
2021,13342,122.0,702.0,0.0,0.0,0.0,0.0
2021,13343,8.0,4630.0,5.0,54.0,12.0,0.0
2021,13345,0.0,390.0,0.0,0.0,33.0,0.0
2021,13346,740.0,16265.0,18.0,1356.0,985.0,0.0
2021,13348,22.0,4402.0,42.0,8.0,15.0,0.0
2021,13350,294.0,27439.0,267.0,820.0,637.0,0.0
2021,13352,0.0,63.0,6.0,0.0,0.0,0.0
2021,13353,0.0,68.0,11.0,0.0,0.0,0.0
2021,13354,66.0,10147.0,42.0,0.0,36.0,0.0
2021,13355,0.0,3274.0,6.0,0.0,16.0,0.0
2021,13357,548.0,29640.0,107.0,296.0,599.0,0.0
2021,13360,0.0,474.0,0.0,0.0,0.0,0.0
2021,13361,70.0,1987.0,20.0,6.0,28.0,0.0
2021,13363,98.0,6758.0,26.0,0.0,54.0,0.0
2021,13364,0.0,691.0,0.0,0.0,64.0,0.0
2021,13365,654.0,23764.0,94.0,48.0,532.0,0.0
2021,13367,740.0,24878.0,183.0,148.0,922.0,0.0
2021,13368,0.0,3503.0,0.0,0.0,75.0,0.0
2021,13402,14.0,3477.0,0.0,48.0,15.0,0.0
2021,13403,1074.0,17819.0,94.0,100.0,2497.0,0.0
2021,13404,0.0,351.0,0.0,0.0,0.0,0.0
2021,13406,0.0,1253.0,2.0,0.0,0.0,0.0
2021,13407,212.0,14565.0,2.0,443.0,587.0,0.0
2021,13408,276.0,8938.0,73.0,602.0,592.0,0.0
2021,13409,44.0,6053.0,39.0,0.0,171.0,0.0
2021,13410,52.0,1392.0,0.0,12.0,0.0,0.0
2021,13411,222.0,8175.0,27.0,80.0,0.0,0.0
2021,13413,930.0,44425.0,502.0,3340.0,693.0,0.0
2021,13415,0.0,192.0,0.0,0.0,0.0,0.0
2021,13416,38.0,6825.0,12.0,0.0,27.0,0.0
2021,13417,78.0,9431.0,24.0,340.0,197.0,0.0
2021,13418,0.0,588.0,0.0,0.0,0.0,0.0
2021,13420,116.0,3101.0,0.0,0.0,90.0,0.0
2021,13421,652.0,36571.0,205.0,466.0,727.0,0.0
2021,13424,268.0,6130.0,0.0,504.0,470.0,0.0
2021,13425,36.0,5843.0,0.0,92.0,152.0,0.0
2021,13428,12.0,4043.0,2.0,4.0,57.0,0.0
2021,13431,26.0,5204.0,21.0,36.0,15.0,0.0
2021,13433,46.0,4595.0,2.0,4.0,30.0,0.0
2021,13435,0.0,910.0,0.0,0.0,160.0,0.0
2021,13436,6.0,162.0,0.0,0.0,24.0,0.0
2021,13437,0.0,860.0,2.0,0.0,0.0,0.0
2021,13438,26.0,8751.0,22.0,12.0,45.0,0.0
2021,13439,166.0,11080.0,13.0,24.0,83.0,0.0
2021,13440,5578.0,110012.0,967.0,2239.0,7258.0,0.0
2021,13441,80.0,240.0,0.0,0.0,120.0,0.0
2021,13450,0.0,858.0,0.0,0.0,0.0,0.0
2021,13452,288.0,13913.0,37.0,104.0,176.0,0.0
2021,13454,20.0,2277.0,0.0,38.0,38.0,0.0
2021,13455,0.0,165.0,0.0,0.0,0.0,0.0
2021,13456,194.0,11255.0,19.0,327.0,66.0,0.0
2021,13457,0.0,108.0,0.0,0.0,0.0,0.0
2021,13459,118.0,5862.0,21.0,86.0,26.0,0.0
2021,13460,84.0,12396.0,60.0,169.0,49.0,0.0
2021,13461,270.0,9161.0,18.0,313.0,84.0,0.0
2021,13464,14.0,3936.0,22.0,0.0,6.0,0.0
2021,13468,36.0,1054.0,0.0,0.0,0.0,0.0
2021,13469,0.0,3477.0,0.0,300.0,0.0,0.0
2021,13470,46.0,2020.0,1.0,8.0,49.0,0.0
2021,13471,20.0,7697.0,28.0,16.0,52.0,0.0
2021,13472,0.0,507.0,0.0,0.0,0.0,0.0
2021,13473,32.0,3245.0,8.0,0.0,21.0,0.0
2021,13475,0.0,126.0,0.0,0.0,0.0,0.0
2021,13476,126.0,9454.0,10.0,44.0,195.0,0.0
2021,13477,134.0,3547.0,16.0,0.0,0.0,0.0
2021,13478,104.0,9545.0,0.0,84.0,0.0,0.0
2021,13480,46.0,9189.0,18.0,121.0,98.0,0.0
2021,13482,0.0,168.0,0.0,0.0,0.0,0.0
2021,13483,38.0,1535.0,0.0,0.0,21.0,0.0
2021,13484,0.0,0.0,0.0,0.0,0.0,0.0
2021,13485,0.0,4436.0,2.0,4.0,24.0,0.0
2021,13486,0.0,1991.0,26.0,0.0,0.0,0.0
2021,13488,0.0,318.0,0.0,0.0,0.0,0.0
2021,13489,8.0,1469.0,0.0,0.0,0.0,0.0
2021,13490,100.0,2997.0,0.0,150.0,0.0,0.0
2021,13491,150.0,10559.0,24.0,58.0,40.0,0.0
2021,13492,818.0,31212.0,35.0,785.0,753.0,0.0
2021,13493,42.0,6646.0,57.0,24.0,4.0,0.0
2021,13494,0.0,675.0,0.0,4.0,0.0,0.0
2021,13495,42.0,6035.0,70.0,64.0,317.0,0.0
2021,13501,11100.0,72843.0,1002.0,24127.0,20046.0,0.0
2021,13502,6020.0,76624.0,487.0,6063.0,15039.0,0.0
2021,13601,4582.0,99715.0,920.0,3311.0,9660.0,0.0
2021,13602,1232.0,6472.0,538.0,1243.0,2518.0,0.0
2021,13603,6432.0,26079.0,1330.0,2109.0,4959.0,0.0
2021,13605,340.0,14649.0,437.0,60.0,272.0,0.0
2021,13606,0.0,7812.0,42.0,0.0,24.0,0.0
2021,13607,18.0,4587.0,48.0,36.0,69.0,0.0
2021,13608,136.0,4990.0,58.0,76.0,5.0,0.0
2021,13611,36.0,1026.0,0.0,0.0,0.0,0.0
2021,13612,66.0,6953.0,15.0,591.0,68.0,0.0
2021,13613,34.0,7660.0,82.0,0.0,25.0,0.0
2021,13614,0.0,993.0,14.0,16.0,0.0,0.0
2021,13615,32.0,2041.0,18.0,0.0,9.0,0.0
2021,13616,324.0,5437.0,46.0,644.0,711.0,0.0
2021,13617,842.0,32210.0,170.0,1150.0,1799.0,0.0
2021,13618,74.0,4209.0,30.0,66.0,30.0,0.0
2021,13619,1042.0,28685.0,311.0,518.0,1329.0,0.0
2021,13620,14.0,6307.0,14.0,68.0,64.0,0.0
2021,13621,0.0,1500.0,0.0,0.0,3.0,0.0
2021,13622,108.0,5310.0,40.0,86.0,196.0,0.0
2021,13623,0.0,135.0,0.0,0.0,0.0,0.0
2021,13624,676.0,13845.0,243.0,61.0,1412.0,0.0
2021,13625,48.0,4894.0,55.0,1.0,3.0,0.0
2021,13626,272.0,6665.0,25.0,132.0,85.0,0.0
2021,13628,0.0,672.0,0.0,0.0,0.0,0.0
2021,13630,12.0,4274.0,144.0,5.0,20.0,0.0
2021,13632,0.0,444.0,0.0,0.0,0.0,0.0
2021,13633,4.0,776.0,6.0,1.0,3.0,0.0
2021,13634,186.0,11435.0,0.0,72.0,231.0,0.0
2021,13635,2.0,3194.0,22.0,0.0,3.0,0.0
2021,13636,0.0,515.0,6.0,8.0,11.0,0.0
2021,13637,1750.0,9523.0,32.0,440.0,2276.0,0.0
2021,13638,48.0,1221.0,0.0,0.0,0.0,0.0
2021,13639,4.0,155.0,0.0,0.0,0.0,0.0
2021,13640,0.0,695.0,0.0,0.0,8.0,0.0
2021,13641,0.0,150.0,0.0,0.0,0.0,0.0
2021,13642,962.0,25454.0,308.0,89.0,1867.0,0.0
2021,13643,0.0,165.0,0.0,0.0,0.0,0.0
2021,13645,0.0,0.0,0.0,0.0,0.0,0.0
2021,13646,36.0,6270.0,28.0,38.0,19.0,0.0
2021,13647,14.0,459.0,0.0,0.0,0.0,0.0
2021,13648,26.0,5989.0,82.0,4.0,21.0,0.0
2021,13649,0.0,27.0,0.0,0.0,0.0,0.0
2021,13650,46.0,4209.0,164.0,92.0,74.0,0.0
2021,13651,0.0,450.0,0.0,0.0,0.0,0.0
2021,13652,6.0,5203.0,37.0,162.0,1.0,0.0
2021,13654,6.0,7884.0,56.0,8.0,14.0,0.0
2021,13655,6.0,1546.0,8194.0,840.0,378.0,0.0
2021,13656,60.0,9327.0,70.0,0.0,496.0,0.0
2021,13658,88.0,7986.0,28.0,0.0,4.0,0.0
2021,13659,24.0,1050.0,24.0,0.0,0.0,0.0
2021,13660,52.0,5408.0,51.0,37.0,33.0,0.0
2021,13661,120.0,5144.0,6.0,120.0,45.0,0.0
