year,borough,zipcode,households_s1901_total_population,households_s1902_total_population,households_median_income,households_s1901_mean_income,households_s1902_mean_income,families_total_population,families_median_income,families_mean_income,married_couple_families_total_population,married_couple_families_median_income,married_couple_families_mean_income,nonfamily_households_total_population,nonfamily_households_median_income,nonfamily_households_mean_income,resident_total_population,resident_mean_income,white_total_population,white_mean_income,african_american_total_population,african_american_mean_income,amer_indian/alaska_native_total_population,amer_indian/alaska_native_mean_income,asian_total_population,asian_mean_income,hawaiian/_pacific_islander_total_population,hawaiian/_pacific_islander_mean_income,other_race_total_population,other_race_mean_income,two_or_more_races_total_population,two_or_more_races_mean_income,latino_total_population,latino_mean_income,white_alone(not_latino)_total_population,white_alone(not_latino)_mean_income
2013,Brooklyn,11232,8824.0,8824.0,43595,57917,57917,5904.0,43939,58626,3604.0,51118,,2920.0,40600,53136,28824.0,19172,40.1,24183,6.1,23609,0.8,16213,14.3,15665,0.1,13531,33.9,14306,4.7,17063,57.2,14419,20.5,32426
2013,Brooklyn,11233,26130.0,26130.0,34492,49669,49669,16684.0,38978,55157,5270.0,63600,82244,9446.0,24143,36415,68599.0,19859,4.4,27094,84.6,19893,0.1,10612,1.3,24932,0.0,,7.8,12413,1.8,29673,13.6,15752,3.0,29761
2013,Brooklyn,11234,31989.0,31989.0,68431,84530,84530,24288.0,81400,94525,15978.0,97094,107260,7701.0,34046,48283,94259.0,29482,46.2,32855,45.3,26974,0.1,30055,4.1,28692,0.2,,2.7,21068,1.4,20780,8.7,24519,41.9,33452
2013,Brooklyn,11235,31958.0,31958.0,41639,64292,64292,19054.0,64358,82993,14725.0,70998,89279,12904.0,21763,35470,74630.0,28133,81.3,29928,3.0,21318,0.3,33843,12.7,21004,0.0,,1.3,11600,1.4,18191,8.7,16133,74.8,31157
2013,Brooklyn,11236,31542.0,31542.0,61061,72060,72060,24454.0,66636,77940,12108.0,85882,96346,7088.0,36008,44531,97217.0,24394,6.5,24327,85.6,24881,0.4,14634,2.6,22097,0.0,,4.1,17209,0.8,21966,7.2,18850,4.8,25767
2013,Brooklyn,11237,16721.0,16721.0,40372,53955,53955,11706.0,34715,50278,5115.0,46726,65558,5015.0,41950,51613,55478.0,17134,40.4,20070,14.5,15960,0.3,8851,6.7,25337,0.0,,35.8,12099,2.4,27798,74.0,13821,12.0,33715
2013,Brooklyn,11238,23003.0,23003.0,65315,88005,88005,9782.0,77450,105286,5668.0,106004,,13221.0,58076,73102,51895.0,40055,41.4,55536,42.3,29145,0.1,34653,6.6,35450,0.0,,5.1,23131,4.6,26280,11.6,26431,37.9,57186
2013,Brooklyn,11239,6377.0,6377.0,26275,36453,36453,3199.0,37576,45537,1050.0,35385,,3178.0,18823,26458,12879.0,18494,35.3,15045,51.4,22691,0.6,14536,3.9,7777,0.0,,7.1,12586,1.8,13526,22.6,11562,26.4,17000
2013,Queens,11425,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10001,11024.0,11024.0,81671,157557,157557,3159.0,91926,193896,2295.0,131336,,7865.0,72397,142484,21966.0,82166,63.5,102912,10.8,22046,0.3,56503,17.5,67881,0.0,,3.1,17461,4.9,38292,15.2,32222,54.2,114394
2013,Manhattan,10002,32467.0,32467.0,33218,60347,60347,17670.0,33454,56401,10468.0,36981,,14797.0,28322,63436,82191.0,26227,31.1,45792,7.4,18584,0.2,11618,44.4,17855,0.0,,13.1,13532,3.8,23602,25.8,15080,20.6,60784
2013,Manhattan,10003,27505.0,27505.0,92540,146769,146769,7402.0,136815,210930,6022.0,155909,,20103.0,81588,122507,57310.0,74189,77.6,80078,4.1,28827,0.3,2038,13.4,63833,0.0,,1.6,45220,3.0,52448,7.3,40137,72.6,82831
2013,Manhattan,10004,1430.0,1430.0,129313,206142,206142,459.0,214083,285900,384.0,214167,,971.0,111339,167971,2807.0,108786,79.8,119885,3.6,37478,0.0,,13.8,76526,0.0,,0.7,,2.1,39335,9.7,80346,71.8,124931
2013,Manhattan,10005,3725.0,3725.0,124670,178458,178458,885.0,180673,266957,741.0,192656,,2840.0,110798,145023,6822.0,102849,74.4,100579,1.5,123184,0.0,,21.1,117088,0.0,,1.2,63724,1.7,34459,5.0,44903,70.9,103114
2013,Manhattan,10006,1598.0,1598.0,119274,149520,149520,300.0,214828,261065,254.0,227794,,1298.0,99760,123739,2507.0,101271,70.2,106677,3.9,86234,0.0,,18.9,91691,0.0,,1.3,,5.7,75023,7.2,40986,65.6,111014
2013,Manhattan,10007,2595.0,2595.0,216037,385882,385882,1306.0,250000+,501211,1223.0,250000+,,1289.0,162207,268969,6525.0,157713,70.1,185735,6.3,26255,0.0,,15.7,142456,0.0,,2.4,31070,5.4,48721,7.9,82609,66.5,187086
2013,Manhattan,10009,29565.0,29565.0,59929,85508,85508,11033.0,62260,103151,6191.0,102232,,18532.0,57414,73512,62810.0,43893,59.8,56720,7.2,22383,0.2,8593,15.3,32021,0.3,71165,14.1,16129,3.3,31008,25.3,20529,49.8,62877
2013,Manhattan,10010,16004.0,16004.0,97955,145088,145088,4557.0,156823,204833,3591.0,182719,,11447.0,77277,121148,30670.0,79491,71.1,85930,5.9,43844,0.2,,15.0,86023,0.0,,2.9,44462,4.9,32541,10.3,45067,65.5,90015
2013,Manhattan,10011,29457.0,29457.0,104238,191483,191483,8109.0,169317,297175,6185.0,195219,,21348.0,91738,148146,52167.0,110631,78.0,125344,4.1,36908,0.7,18779,9.7,90027,0.0,,3.1,14900,4.3,46075,11.3,55875,71.4,129618
2013,Manhattan,10012,13128.0,13128.0,86594,136376,136376,3384.0,142750,203003,2665.0,154921,,9744.0,76745,112655,26145.0,72914,75.3,79594,2.3,52258,0.0,,16.6,51093,0.2,,2.7,28267,3.0,83516,5.5,35814,71.7,81591
2013,Manhattan,10013,11048.0,11048.0,83725,207336,207336,5243.0,129020,294610,4305.0,164213,,5805.0,59464,127271,26065.0,90699,56.1,126820,3.6,24538,0.2,12767,34.2,44046,0.0,,1.5,87716,4.3,51726,6.1,48543,52.2,131562
2013,Manhattan,10014,18383.0,18383.0,108483,170750,170750,4545.0,185464,271334,3751.0,208361,,13838.0,90412,137295,30597.0,106068,87.9,108211,2.1,98831,0.3,37917,6.2,107678,0.0,,1.1,40374,2.4,69865,6.4,93038,83.0,108120
2013,Manhattan,10016,27892.0,27892.0,105324,155107,155107,8149.0,154676,240047,6596.0,196293,,19743.0,88943,119562,51196.0,87986,74.9,93477,3.3,34790,0.2,39288,15.5,83774,0.0,,3.7,57535,2.3,68071,9.2,56031,69.4,95617
2013,Manhattan,10017,9908.0,9908.0,100652,157023,157023,2517.0,153788,228460,2092.0,167885,,7391.0,81799,131953,16129.0,101239,76.6,100523,2.4,42785,0.0,,18.4,115936,0.0,,0.7,25698,1.9,91039,7.2,91008,70.3,100494
2013,Manhattan,10018,3537.0,3537.0,104635,139891,139891,807.0,102083,167560,531.0,166771,,2730.0,104792,131578,7021.0,75598,58.8,90508,6.6,56383,0.9,10971,25.5,67375,0.0,,5.7,11897,2.6,28153,21.3,29360,46.0,104706
2013,Manhattan,10019,23420.0,23420.0,84424,135288,135288,5853.0,120956,199944,4570.0,165577,,17567.0,72428,112941,38394.0,84966,72.6,95280,6.6,40622,0.4,37483,13.4,78085,0.0,,4.3,31392,2.6,42398,17.2,34261,62.9,103930
2013,Manhattan,10020,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10021,23175.0,23175.0,107907,208019,208019,8721.0,213372,337864,7273.0,225615,,14454.0,71353,129280,40862.0,120077,88.5,124330,1.9,129312,0.0,,7.5,89999,0.2,19081,0.6,39412,1.4,40521,5.4,62781,84.1,127089
2013,Manhattan,10022,17647.0,17647.0,109019,214340,214340,5863.0,250000+,378826,5319.0,250000+,,11784.0,85217,130935,29618.0,129778,85.3,138439,2.1,82404,0.0,,9.8,87866,0.0,,1.4,45510,1.4,52354,7.6,72261,79.3,142754
2013,Manhattan,10023,32793.0,32793.0,103534,183329,183329,12080.0,184891,299033,10045.0,212198,,20713.0,78099,115146,61315.0,99496,82.7,107775,3.4,39800,0.1,20593,10.3,78240,0.0,,1.0,20866,2.5,28797,9.3,50185,75.7,112079
2013,Manhattan,10024,29083.0,29083.0,109956,194424,194424,13257.0,172344,279214,10685.0,203450,,15826.0,74727,121704,59164.0,97633,81.0,109059,6.8,31472,0.4,14522,6.0,85812,0.0,,1.4,40779,4.4,31380,10.7,44243,74.8,113844
2013,Manhattan,10025,43421.0,43421.0,68516,119878,119878,18626.0,114975,174730,13200.0,153268,,24795.0,51322,78092,97390.0,55843,65.7,69504,15.4,23667,0.5,15825,9.3,47817,0.0,,6.0,17339,3.1,30646,21.8,21450,56.6,76121
2013,Manhattan,10026,14324.0,14324.0,43107,69653,69653,7434.0,46762,83720,3239.0,97969,,6890.0,34474,51381,37871.0,28674,23.3,48643,60.2,21417,0.0,,3.8,62050,0.0,,10.1,13340,2.5,27649,18.9,17097,18.9,54370
2013,Manhattan,10027,22862.0,22862.0,37872,67382,67382,11657.0,44626,78528,5072.0,92371,130622,11205.0,31947,54642,62617.0,27349,28.5,45030,42.0,21906,0.2,8421,9.0,28415,0.1,,16.2,11990,4.1,19896,23.5,13646,23.9,50164
2013,Manhattan,10028,24232.0,24232.0,104638,193882,193882,9838.0,199138,324650,8635.0,205704,,14394.0,76980,104358,44295.0,107679,89.1,111110,1.5,48343,0.1,,6.4,101151,0.2,49193,0.8,97868,1.9,29993,5.2,57751,84.5,113861
2013,Manhattan,10029,28738.0,28738.0,31888,61307,61307,16129.0,35465,70018,6393.0,52433,116929,12609.0,22627,48729,77454.0,25270,35.1,38022,30.3,17238,0.2,12121,8.9,31872,0.2,9243,22.5,14207,2.8,22434,47.8,15028,15.7,63311
2013,Manhattan,10030,11590.0,11590.0,31925,53814,53814,5569.0,40196,61120,1888.0,63611,,6021.0,22449,42360,28472.0,23992,15.1,40534,67.7,21672,0.5,13974,3.5,27720,0.0,,4.4,10896,8.7,19097,22.5,16078,8.9,55709
2013,Manhattan,10031,20782.0,20782.0,37655,57606,57606,11022.0,40588,65886,4147.0,53854,,9760.0,30388,45676,59092.0,23322,27.5,28982,34.5,27224,0.4,15637,1.9,43449,0.1,,19.0,14426,16.5,13657,55.2,13894,14.3,42082
2013,Manhattan,10032,19548.0,19548.0,34568,49378,49378,10603.0,37951,52570,3847.0,62089,74273,8945.0,26028,41575,59374.0,19005,28.5,23020,22.6,22710,1.2,5632,3.0,34845,0.0,,38.4,13575,6.2,15744,68.2,13912,11.0,36251
2013,Manhattan,10033,19254.0,19254.0,41556,62147,62147,11443.0,44119,66582,5576.0,62132,,7811.0,33177,51372,58710.0,23403,41.1,31409,9.0,23906,0.2,55816,2.7,31785,0.2,8945,42.5,15113,4.2,21442,69.3,15405,21.5,45415
2013,Manhattan,10034,14967.0,14967.0,41171,57323,57323,8674.0,37877,55979,4314.0,50538,,6293.0,41694,54465,41510.0,22909,36.2,34306,9.1,26050,0.5,21408,2.0,54540,0.4,3692,46.7,12524,5.2,20825,74.0,14378,17.2,52285
2013,Manhattan,10035,12391.0,12391.0,24533,46385,46385,6150.0,30398,53421,2088.0,55645,,6241.0,16542,37116,33488.0,19541,21.1,28279,39.3,20302,0.5,9218,4.1,22682,0.0,,31.2,11966,3.8,23318,48.2,14113,10.5,39592
2013,Manhattan,10036,14066.0,14066.0,66599,106275,106275,2903.0,95918,140000,2082.0,108261,,11163.0,60791,96573,23132.0,68213,66.3,74258,8.0,29356,0.4,18329,16.7,78713,0.0,,5.2,28559,3.5,56849,15.9,36603,57.6,78369
2013,Manhattan,10037,8455.0,8455.0,37341,49722,49722,3427.0,39645,58147,1124.0,89583,,5028.0,35325,43124,17377.0,25535,8.4,44702,76.1,24299,0.2,,3.2,39181,0.0,,6.3,10973,5.7,20586,19.3,13461,5.4,62489
2013,Manhattan,10038,9047.0,9047.0,66074,121450,121450,3722.0,68734,124293,2575.0,95527,,5325.0,61782,119254,20082.0,58768,50.2,80882,7.2,40093,1.5,9663,32.7,40766,0.0,,7.2,18725,1.2,38901,15.5,24377,42.8,89788
2013,Manhattan,10039,10456.0,10456.0,33595,46310,46310,5792.0,37690,49397,1999.0,62043,,4664.0,27500,41278,26577.0,19675,14.1,28383,67.8,18422,0.8,13413,1.3,40965,0.0,,12.1,12209,3.8,27663,29.1,12949,5.7,52757
2013,Manhattan,10040,15580.0,15580.0,42721,60419,60419,8595.0,42944,65109,4092.0,63608,,6985.0,37425,51129,44825.0,23593,39.3,33489,9.2,25896,0.2,28730,2.7,30608,0.0,,45.0,13963,3.7,24653,71.1,16242,19.8,47264
2013,Manhattan,10044,4519.0,4519.0,83066,109332,109332,2480.0,107214,129851,1682.0,132286,,2039.0,57028,83974,12346.0,43053,55.4,50157,17.5,24265,0.6,,19.2,46452,0.0,,2.5,32713,4.7,25935,15.0,22090,44.3,57278
2013,Manhattan,10065,17867.0,17867.0,115519,214581,214581,6821.0,218247,357195,6227.0,233291,,11046.0,78362,126436,32797.0,119546,86.3,125652,2.7,55619,0.1,,8.6,99947,0.0,,0.5,26116,1.7,42128,5.2,76009,81.4,128516
2013,Manhattan,10069,2854.0,2854.0,170630,219955,219955,1255.0,233819,285122,1110.0,234820,,1599.0,136055,168585,5118.0,123349,74.8,124993,3.2,194183,0.0,,19.8,110557,0.0,,0.9,44990,1.2,,3.2,62335,72.2,127075
2013,Manhattan,10075,13735.0,13735.0,102941,189081,189081,5472.0,201429,291848,4892.0,219245,,8263.0,71660,120946,24849.0,106575,88.5,113315,1.4,67301,0.3,,5.8,61332,0.0,,2.2,38055,1.8,49892,7.8,36881,82.8,118491
2013,Manhattan,10103,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10110,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,2.0,,50.0,,0.0,,0.0,,0.0,,0.0,,0.0,,50.0,,0.0,,50.0,
2013,Manhattan,10111,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10112,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10115,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10119,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10128,31345.0,31345.0,96296,167623,167623,12980.0,163996,270524,10341.0,202012,,18365.0,69194,94358,60121.0,89300,82.6,96334,4.5,40247,0.1,18320,9.6,73061,0.0,,1.2,24720,2.0,29087,10.7,40866,73.9,102424
2013,Manhattan,10152,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10153,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10154,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10162,700.0,700.0,168667,200459,200459,268.0,186716,272079,163.0,249135,,432.0,125944,139010,1327.0,106304,91.4,101993,0.0,,0.0,,7.2,182603,0.0,,0.0,,1.4,,13.3,,78.1,109489
2013,Manhattan,10165,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10167,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10168,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10169,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10170,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10171,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10172,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10173,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10174,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10177,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10199,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10271,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10278,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10279,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Manhattan,10280,4190.0,4190.0,129574,167317,167317,2139.0,171804,195543,1818.0,174759,,2051.0,104375,137879,8685.0,82005,69.6,88785,0.9,79199,0.0,,23.1,73692,0.0,,2.2,43736,4.3,36749,12.0,51532,61.1,94277
2013,Manhattan,10282,2574.0,2574.0,230952,293121,293121,1628.0,250000+,347876,1472.0,250000+,,946.0,91190,198243,6217.0,121627,68.5,143666,0.8,82566,0.3,,12.2,99912,0.0,,12.4,66263,5.7,36076,15.1,73198,65.9,145178
2013,Queens,11001,9025.0,9025.0,101634,119168,119168,6959.0,117668,135459,5709.0,127782,,2066.0,46111,60860,27001.0,40753,72.7,45658,6.9,30034,0.1,85759,13.9,28017,0.1,,3.0,26221,3.2,20286,9.7,30444,66.4,46692
2013,,11003,11889.0,11889.0,85672,97730,97730,10006.0,94397,103215,6580.0,109442,,1883.0,34081,47547,43739.0,27888,22.9,29555,45.5,28775,0.1,46074,13.6,30259,0.0,,14.8,22375,3.1,18101,20.3,21275,18.5,30389
2013,Queens,11004,5138.0,5138.0,81709,94946,94946,3318.0,104567,111597,2553.0,111250,,1820.0,40556,63936,14500.0,35334,44.8,39889,5.9,25167,0.5,27766,39.7,33822,0.0,,3.6,24903,5.4,27526,9.9,33290,40.1,40746
2013,Queens,11005,1566.0,1566.0,64300,100544,100544,450.0,97250,158887,450.0,97250,,1116.0,54649,77018,2055.0,76670,99.3,76913,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,3.6,61638,95.7,77480
2013,Queens,11040,13208.0,13208.0,101434,118525,118525,10447.0,115944,132872,8854.0,123558,,2761.0,45958,61010,40231.0,39729,59.6,41431,0.8,38761,0.1,37611,32.1,39154,0.0,,4.6,32438,2.8,22449,11.0,28605,53.3,42642
2013,Queens,11101,11075.0,11075.0,47142,67121,67121,5555.0,47675,71847,3148.0,72941,,5520.0,41525,61167,25537.0,30040,50.5,37274,17.5,16587,1.2,11833,18.0,33430,0.0,,10.6,14806,2.1,26996,36.2,17261,29.1,51193
2013,Queens,11102,13873.0,13873.0,49924,67035,67035,7259.0,51464,72516,4697.0,61806,82419,6614.0,46162,59493,34529.0,28108,56.5,32373,9.7,18750,1.2,12425,15.8,28507,0.2,77082,13.7,18069,3.0,25125,30.5,17927,42.5,37366
2013,Queens,11103,16283.0,16283.0,55129,69034,69034,7463.0,59650,75787,5032.0,62935,80808,8820.0,50551,61712,37745.0,31345,77.2,32464,2.7,21886,0.3,71127,12.9,31378,0.0,,4.3,15269,2.6,30521,24.3,23846,59.2,34678
2013,Queens,11104,11502.0,11502.0,56059,69522,69522,5630.0,65079,79683,4091.0,68255,,5872.0,48298,58195,25729.0,31953,62.4,36734,1.3,41771,0.1,,28.6,24689,0.0,,4.4,18958,3.2,18322,26.7,24131,41.7,42437
2013,Queens,11105,15729.0,15729.0,57525,74283,74283,8105.0,61810,81511,5609.0,71319,,7624.0,51865,64884,36190.0,33537,78.5,34513,2.1,40802,0.0,,9.7,32834,0.0,,7.1,23152,2.6,29313,21.4,26403,65.0,35915
2013,Queens,11106,16704.0,16704.0,48720,65573,65573,8099.0,52565,70645,5089.0,68057,,8605.0,43301,59467,36869.0,30809,60.8,36498,8.3,18107,0.0,,16.5,22156,0.0,,11.1,20705,3.2,35716,29.1,23957,44.1,41142
2013,Queens,11109,2000.0,2000.0,125871,157687,157687,715.0,149375,199406,677.0,155625,,1285.0,101958,132945,3524.0,90065,73.0,91027,2.7,51991,0.0,,18.7,99637,0.0,,1.2,41967,4.4,69592,7.5,90755,66.3,90443
2013,Queens,11351,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Queens,11354,19822.0,19822.0,46566,63705,63705,13726.0,50313,67820,9156.0,54659,,6096.0,31190,50031,56258.0,23925,26.5,31788,3.7,21872,0.6,20357,58.1,22423,0.0,,7.8,13683,3.4,14446,16.9,17417,18.9,35947
2013,Queens,11355,28245.0,28245.0,41884,57510,57510,20193.0,44821,61618,14758.0,44629,62363,8052.0,28901,44042,83221.0,20505,16.6,25964,2.9,29262,0.8,8458,70.6,19190,0.0,,6.3,19580,2.8,17511,15.2,21058,8.7,30667
2013,Queens,11356,7599.0,7599.0,58465,75087,75087,5460.0,63542,82222,3746.0,68462,,2139.0,41970,51787,23037.0,25815,39.8,31081,2.6,34694,0.5,17494,29.1,25135,0.0,,26.3,18450,1.8,17057,38.6,20260,28.5,34019
2013,Queens,11357,15268.0,15268.0,71978,89578,89578,10863.0,86964,102646,8420.0,90128,,4405.0,39564,55951,40872.0,34218,76.5,35893,0.3,22776,0.1,,18.2,29633,0.0,,2.5,34452,2.3,17880,13.6,30789,66.2,36639
2013,Queens,11358,13395.0,13395.0,65722,83862,83862,9788.0,75932,94138,7580.0,83966,,3607.0,37853,52439,38317.0,30403,46.6,36537,1.9,31875,0.0,25080,42.3,26089,0.2,,6.8,18196,2.2,19333,14.5,24730,40.0,37720
2013,Queens,11359,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Queens,11360,8737.0,8737.0,76183,95613,95613,5245.0,100277,113382,4315.0,103701,,3492.0,50424,65392,19865.0,42810,65.4,48937,1.1,27783,0.1,,25.5,33111,0.0,,5.4,25201,2.5,26134,10.6,28657,61.1,49825
2013,Queens,11361,10773.0,10773.0,75335,89065,89065,7485.0,82460,99215,5866.0,91477,,3288.0,50421,62099,30597.0,32438,53.5,39518,2.5,42534,0.6,22350,33.6,23824,0.0,,6.1,23152,3.7,18299,14.9,28316,45.2,41333
2013,Queens,11362,7035.0,7035.0,82332,94915,94915,4668.0,95841,109085,3770.0,102978,,2367.0,46205,63073,17865.0,38441,53.9,44851,3.2,26586,0.1,,40.1,30679,0.0,,1.5,28794,1.2,52979,9.4,29267,46.7,47055
2013,Queens,11363,2618.0,2618.0,90799,123731,123731,1849.0,106366,146633,1592.0,111384,,769.0,65197,68231,7354.0,44661,57.0,57267,0.8,73544,0.0,,34.2,27658,0.0,,6.0,29799,2.0,8152,14.4,22194,51.2,62081
2013,Queens,11364,13343.0,13343.0,72909,86027,86027,9054.0,83171,98423,7459.0,90420,103699,4289.0,48354,57930,34751.0,33820,44.4,41420,1.7,40001,0.1,,48.7,27124,0.2,,2.5,40503,2.4,22104,7.6,32828,39.5,42658
2013,Queens,11365,15385.0,15385.0,55492,71148,71148,10724.0,67406,81775,8312.0,72675,,4661.0,30968,43642,41924.0,26786,37.6,33672,5.7,21307,0.1,,45.1,22585,0.1,,8.4,22902,3.1,25605,17.6,23671,30.2,36344
2013,Queens,11366,4346.0,4346.0,71350,90718,90718,3313.0,90343,104441,2785.0,95759,,1033.0,23706,43034,13499.0,30027,49.8,34022,6.7,22232,0.1,,37.0,28679,0.0,,2.3,17196,4.1,13767,8.3,30654,44.2,33533
2013,Queens,11367,14505.0,14505.0,56608,73125,73125,9959.0,68859,83439,7542.0,77402,93509,4546.0,34779,48826,41022.0,26475,56.5,29560,9.4,23345,0.5,30839,22.6,22558,0.0,,7.3,21261,3.7,20800,16.1,24704,48.7,29906
2013,Queens,11368,28318.0,28318.0,45964,57070,57070,21373.0,44038,55862,11271.0,53026,65433,6945.0,28347,38613,107962.0,16191,45.6,15899,11.9,21228,1.2,17437,11.3,14676,0.2,101512,27.0,14297,2.7,16866,73.0,14734,5.5,23540
2013,Queens,11369,11396.0,11396.0,53617,66369,66369,8478.0,58259,68901,4705.0,62583,,2918.0,36472,48084,40761.0,20000,24.0,19406,16.7,24607,0.2,12937,11.6,21640,0.0,,43.3,17699,4.1,24633,65.3,17671,5.7,29526
2013,Queens,11371,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,
2013,Queens,11372,24220.0,24220.0,48683,62316,62316,13842.0,51253,66008,8616.0,57643,,10378.0,40025,51938,63320.0,24955,61.5,27642,2.2,28655,0.2,34335,18.8,20831,0.1,,14.1,18029,3.1,24781,59.3,20400,18.4,42810
2013,Queens,11373,31651.0,31651.0,47667,62530,62530,22537.0,49723,65136,14653.0,51908,70272,9114.0,34603,46203,99159.0,21084,39.8,21679,2.0,30631,0.2,6439,48.8,21117,0.0,,7.0,16345,2.1,17640,40.7,18230,7.4,34095
2013,Queens,11374,19056.0,19056.0,52532,74469,74469,10482.0,71771,90842,7652.0,81195,,8574.0,40367,52634,42297.0,34268,65.0,33440,2.9,37695,0.2,118191,25.2,38186,0.0,,4.0,23444,2.8,24640,17.9,31543,51.4,33144
2013,Queens,11375,32079.0,32079.0,72000,94345,94345,17459.0,93512,116658,14235.0,100928,,14620.0,51432,66603,69757.0,44278,65.1,47527,2.9,32980,0.3,,24.8,40552,0.1,,4.4,33065,2.5,34049,12.1,38372,58.1,47963
2013,Queens,11377,31532.0,31532.0,49886,63139,63139,19626.0,52165,67172,13137.0,60041,,11906.0,39170,51288,86316.0,24058,46.9,27980,3.0,21803,0.2,11657,36.5,21947,0.1,20334,10.6,17088,2.7,15272,38.1,18552,21.2,38450
2013,Queens,11378,12619.0,12619.0,57474,69726,69726,7816.0,68418,83453,5563.0,76010,,4803.0,34828,42614,32268.0,28290,78.6,30531,1.6,21983,0.2,30208,9.6,23393,0.1,,8.6,16531,1.3,13981,27.5,19126,60.6,33571
2013,Queens,11379,13648.0,13648.0,69843,83856,83856,9225.0,84773,97933,7127.0,89464,,4423.0,38030,49703,35822.0,33111,86.3,33644,1.5,30589,0.1,54332,8.4,33247,0.0,,2.9,20945,0.9,22085,16.4,24506,73.8,35090
2013,Queens,11385,34622.0,34622.0,50799,64260,64260,24315.0,56942,69934,15344.0,68322,78962,10307.0,30142,44877,99379.0,23272,81.8,24362,2.0,22460,0.3,31837,6.9,19736,0.0,,7.2,15503,1.9,18036,46.0,18019,44.8,29275
2013,Queens,11411,6108.0,6108.0,83099,93660,93660,4674.0,93951,103766,2859.0,110237,,1434.0,46667,54527,18722.0,32156,3.2,30203,91.6,32569,0.5,78314,1.8,16457,0.0,,0.9,29218,1.9,18989,4.6,30938,1.5,33418
2013,Queens,11412,11034.0,11034.0,70672,80374,80374,8659.0,77077,86960,4263.0,97153,103978,2375.0,34179,44194,37176.0,25315,2.3,22547,88.3,25851,0.3,7909,2.4,18213,0.0,,4.4,23388,2.4,20681,6.6,24314,1.0,26423
2013,Queens,11413,12114.0,12114.0,78667,89814,89814,9735.0,86402,96199,5153.0,103569,,2379.0,45162,52183,40385.0,28502,3.1,23262,91.7,28722,0.1,,1.5,27631,0.1,118965,1.7,25323,1.7,23820,5.0,23406,1.2,30925
