geo_id,year,borough,zipcode,total_housing_units,occupied_housing_units,owner_occupied_units,own_occ_median_value,renter_occupied_units,rent_occ_median_rent,vacant_housing_units,occ_units_paying_rent,homeowner_vacancy_rate,rental_vacancy_rate,median_rooms,no_bedrooms,1_bedroom,2_bedrooms,3_bedrooms,4_bedrooms,5_or_more_bedrooms,avg_household_size_own_occ_unit,avg_household_size_rent_occ_unit
8600000US10199,2011,Manhattan,10199,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10271,2011,Manhattan,10271,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10278,2011,Manhattan,10278,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10279,2011,Manhattan,10279,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10280,2011,Manhattan,10280,4880.0,3978.0,997.0,699800.0,2981.0,2000.0,902.0,2865.0,18.5,11.6,3.2,611.0,2303.0,1715.0,125.0,126.0,0.0,1.92,1.96
8600000US10282,2011,Manhattan,10282,2330.0,2053.0,57.0,1000000.0,1996.0,2000.0,277.0,1974.0,0.0,6.3,3.6,44.0,894.0,938.0,389.0,65.0,0.0,3.28,2.42
8600000US10463,2011,Bronx,10463,29762.0,27410.0,8114.0,287100.0,19296.0,1063.0,2352.0,18800.0,4.9,3.4,3.8,1336.0,11979.0,11530.0,3914.0,567.0,436.0,2.24,2.47
8600000US11001,2011,Queens,11001,9495.0,9059.0,7555.0,504100.0,1504.0,1359.0,436.0,1394.0,1.4,2.4,6.4,62.0,886.0,1728.0,4115.0,2112.0,592.0,3.13,2.13
8600000US11003,2011,,11003,12758.0,12164.0,9910.0,415700.0,2254.0,1315.0,594.0,2198.0,2.4,2.2,6.4,164.0,732.0,1964.0,3919.0,4321.0,1658.0,3.77,2.90
8600000US11004,2011,Queens,11004,5343.0,5131.0,3792.0,455100.0,1339.0,1170.0,212.0,1306.0,1.4,2.1,4.9,43.0,1019.0,1665.0,1358.0,1080.0,178.0,2.94,1.97
8600000US11005,2011,Queens,11005,1812.0,1356.0,1191.0,431800.0,165.0,1527.0,456.0,152.0,5.0,0.0,3.9,16.0,1168.0,588.0,29.0,11.0,0.0,1.33,1.28
8600000US11040,2011,Queens,11040,14184.0,13438.0,11928.0,567100.0,1510.0,1377.0,746.0,1394.0,0.8,4.3,6.7,159.0,686.0,1910.0,5794.0,4678.0,957.0,3.08,2.36
8600000US11101,2011,Queens,11101,10850.0,9910.0,1264.0,609500.0,8646.0,1064.0,940.0,8521.0,4.7,1.7,3.6,727.0,4773.0,3922.0,1108.0,176.0,144.0,2.14,2.34
8600000US11102,2011,Queens,11102,15103.0,13687.0,2230.0,616800.0,11457.0,1327.0,1416.0,11193.0,3.8,3.5,3.7,983.0,5459.0,5750.0,2322.0,414.0,175.0,2.65,2.40
8600000US11103,2011,Queens,11103,17851.0,16145.0,2993.0,687400.0,13152.0,1319.0,1706.0,12844.0,0.9,4.7,3.8,662.0,6898.0,6634.0,2918.0,422.0,317.0,2.74,2.15
8600000US11104,2011,Queens,11104,12710.0,11757.0,1664.0,477700.0,10093.0,1252.0,953.0,9906.0,0.0,2.6,3.3,1202.0,6789.0,3679.0,935.0,40.0,65.0,2.51,2.18
8600000US11105,2011,Queens,11105,17291.0,16319.0,4906.0,660400.0,11413.0,1328.0,972.0,10977.0,0.9,2.2,4.0,851.0,5301.0,7139.0,2917.0,778.0,305.0,2.78,2.14
8600000US11106,2011,Queens,11106,17846.0,16554.0,2685.0,427500.0,13869.0,1129.0,1292.0,13577.0,2.7,1.7,3.5,1174.0,7894.0,6107.0,1992.0,418.0,261.0,2.39,2.14
8600000US11109,2011,Queens,11109,1670.0,1441.0,414.0,480200.0,1027.0,2000.0,229.0,1015.0,0.0,7.0,3.2,92.0,966.0,561.0,51.0,0.0,0.0,2.29,1.92
8600000US11351,2011,Queens,11351,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11354,2011,Queens,11354,20425.0,19094.0,7674.0,356200.0,11420.0,1242.0,1331.0,10966.0,2.5,3.3,3.9,1160.0,6558.0,7336.0,4153.0,751.0,467.0,2.75,2.62
8600000US11355,2011,Queens,11355,30487.0,28719.0,9508.0,496700.0,19211.0,1233.0,1768.0,18697.0,2.1,2.6,3.6,2440.0,11339.0,9559.0,5411.0,1065.0,673.0,3.12,2.72
8600000US11356,2011,Queens,11356,8292.0,7453.0,3552.0,559900.0,3901.0,1460.0,839.0,3749.0,3.8,3.7,4.9,163.0,1082.0,2745.0,3233.0,737.0,332.0,3.01,2.81
8600000US11357,2011,Queens,11357,15833.0,14900.0,10791.0,598500.0,4109.0,1476.0,933.0,3813.0,0.5,3.7,5.6,118.0,2254.0,4335.0,6706.0,1900.0,520.0,2.69,2.68
8600000US11358,2011,Queens,11358,14590.0,13585.0,7816.0,627600.0,5769.0,1427.0,1005.0,5575.0,1.5,6.6,5.1,176.0,3062.0,3786.0,5586.0,1430.0,550.0,3.01,2.62
8600000US11359,2011,Queens,11359,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11360,2011,Queens,11360,9226.0,8798.0,6027.0,506400.0,2771.0,1774.0,428.0,2628.0,2.3,4.0,4.9,223.0,2276.0,2753.0,3126.0,635.0,213.0,2.30,2.51
8600000US11361,2011,Queens,11361,11348.0,10535.0,6125.0,600200.0,4410.0,1449.0,813.0,4260.0,2.6,6.6,5.1,131.0,2383.0,3102.0,4148.0,1126.0,458.0,2.86,2.45
8600000US11362,2011,Queens,11362,7270.0,6823.0,5629.0,524200.0,1194.0,1448.0,447.0,1146.0,1.4,0.0,5.4,66.0,1242.0,1924.0,2988.0,713.0,337.0,2.53,2.54
8600000US11363,2011,Queens,11363,2711.0,2608.0,1843.0,742800.0,765.0,1503.0,103.0,765.0,1.1,3.9,6.2,66.0,427.0,371.0,1022.0,538.0,287.0,2.80,2.48
8600000US11364,2011,Queens,11364,14082.0,13543.0,9839.0,500200.0,3704.0,1434.0,539.0,3447.0,0.5,1.9,4.8,87.0,2477.0,4660.0,5091.0,1410.0,357.0,2.60,2.63
8600000US11365,2011,Queens,11365,15830.0,15106.0,6743.0,587400.0,8363.0,1299.0,724.0,8160.0,1.0,3.8,4.6,421.0,3088.0,5937.0,4540.0,1367.0,477.0,2.99,2.52
8600000US11366,2011,Queens,11366,4790.0,4460.0,3314.0,623500.0,1146.0,1358.0,330.0,1064.0,2.2,5.5,5.8,42.0,391.0,1167.0,2392.0,631.0,167.0,3.26,2.72
8600000US11367,2011,Queens,11367,15467.0,14352.0,6705.0,362900.0,7647.0,1100.0,1115.0,7365.0,2.1,3.5,4.2,278.0,4740.0,5740.0,3581.0,654.0,474.0,2.79,2.59
8600000US11368,2011,Queens,11368,29641.0,27600.0,5875.0,515100.0,21725.0,1293.0,2041.0,21302.0,3.2,2.6,4.2,1552.0,6630.0,10706.0,8473.0,1472.0,808.0,3.74,3.72
8600000US11369,2011,Queens,11369,12095.0,11043.0,5884.0,517700.0,5159.0,1302.0,1052.0,4998.0,2.4,5.0,5.0,343.0,2073.0,3392.0,4704.0,1127.0,456.0,3.62,3.42
8600000US11370,2011,Queens,11370,9804.0,8759.0,4365.0,564300.0,4394.0,1348.0,1045.0,4243.0,1.6,3.4,4.5,290.0,2177.0,3654.0,2856.0,418.0,409.0,3.25,3.12
8600000US11371,2011,Queens,11371,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11372,2011,Queens,11372,25489.0,24068.0,7833.0,253300.0,16235.0,1169.0,1421.0,15872.0,2.1,1.2,3.6,2230.0,11270.0,8412.0,2455.0,729.0,393.0,2.38,2.75
8600000US11373,2011,Queens,11373,33638.0,31551.0,9030.0,509700.0,22521.0,1260.0,2087.0,22128.0,2.9,2.1,3.7,3448.0,12389.0,9460.0,6535.0,1064.0,742.0,3.15,3.02
8600000US11374,2011,Queens,11374,20277.0,19350.0,7448.0,314800.0,11902.0,1288.0,927.0,11653.0,1.7,1.6,3.8,1534.0,8873.0,6134.0,3159.0,477.0,100.0,2.43,2.07
8600000US11375,2011,Queens,11375,34452.0,32035.0,16076.0,368300.0,15959.0,1410.0,2417.0,15170.0,1.9,3.0,3.8,2778.0,13655.0,10753.0,5315.0,1189.0,762.0,2.28,2.00
8600000US11377,2011,Queens,11377,33870.0,31938.0,8722.0,410700.0,23216.0,1216.0,1932.0,22832.0,2.5,1.6,3.9,2432.0,12408.0,11045.0,6270.0,984.0,731.0,2.80,2.68
8600000US11378,2011,Queens,11378,13927.0,12532.0,6768.0,554500.0,5764.0,1254.0,1395.0,5512.0,1.1,8.0,5.0,199.0,2665.0,5852.0,3815.0,893.0,503.0,2.93,2.36
8600000US11379,2011,Queens,11379,14441.0,13588.0,8129.0,577300.0,5459.0,1237.0,853.0,5144.0,0.2,2.6,5.1,532.0,2288.0,5122.0,5171.0,862.0,466.0,2.69,2.25
8600000US11385,2011,Queens,11385,37086.0,34385.0,10404.0,538000.0,23981.0,1198.0,2701.0,23186.0,0.6,3.3,4.8,689.0,5241.0,18168.0,10440.0,1467.0,1081.0,3.06,2.81
8600000US11411,2011,Queens,11411,6540.0,6281.0,5218.0,421400.0,1063.0,1212.0,259.0,1008.0,0.4,8.6,6.2,56.0,348.0,1490.0,2451.0,1581.0,614.0,3.36,2.69
8600000US11412,2011,Queens,11412,12323.0,11267.0,8495.0,420100.0,2772.0,1129.0,1056.0,2637.0,3.0,5.3,6.0,213.0,1127.0,2149.0,5909.0,2038.0,887.0,3.47,2.67
8600000US11413,2011,Queens,11413,13080.0,12010.0,9215.0,433800.0,2795.0,1443.0,1070.0,2690.0,1.3,6.2,5.8,145.0,573.0,2392.0,7225.0,1864.0,881.0,3.36,3.17
8600000US11414,2011,Queens,11414,11634.0,11119.0,8263.0,519500.0,2856.0,1311.0,515.0,2645.0,0.2,3.2,5.4,202.0,1652.0,3056.0,4509.0,1558.0,657.0,2.53,2.64
8600000US11415,2011,Queens,11415,9048.0,8276.0,2786.0,305100.0,5490.0,1221.0,772.0,5247.0,3.8,4.8,3.6,853.0,4286.0,2216.0,1122.0,206.0,365.0,2.32,2.22
8600000US11416,2011,Queens,11416,7752.0,6680.0,2952.0,477700.0,3728.0,1337.0,1072.0,3668.0,7.7,5.5,5.0,168.0,1115.0,2756.0,2680.0,665.0,368.0,3.78,3.39
8600000US11417,2011,Queens,11417,10028.0,9279.0,5022.0,471700.0,4257.0,1250.0,749.0,4158.0,0.3,3.2,5.2,183.0,1679.0,3132.0,3946.0,753.0,335.0,3.56,2.84
8600000US11418,2011,Queens,11418,11750.0,10968.0,4741.0,467300.0,6227.0,1207.0,782.0,6100.0,2.2,4.2,4.5,377.0,3074.0,3528.0,3040.0,1060.0,671.0,3.68,2.91
8600000US11419,2011,Queens,11419,13343.0,12503.0,7020.0,462800.0,5483.0,1296.0,840.0,5394.0,1.2,4.3,5.0,101.0,1778.0,4323.0,5455.0,951.0,735.0,4.14,3.46
8600000US11420,2011,Queens,11420,14344.0,13500.0,9500.0,462700.0,4000.0,1271.0,844.0,3922.0,1.6,2.4,5.5,110.0,1378.0,4354.0,6283.0,1638.0,581.0,3.61,3.23
8600000US11421,2011,Queens,11421,13034.0,12181.0,6375.0,443900.0,5806.0,1254.0,853.0,5547.0,1.9,2.9,5.1,302.0,1949.0,4068.0,4686.0,1410.0,619.0,3.59,3.11
8600000US11422,2011,Queens,11422,10154.0,9700.0,7039.0,436800.0,2661.0,1597.0,454.0,2583.0,1.3,3.4,5.7,107.0,834.0,1867.0,5212.0,1503.0,631.0,3.36,3.02
8600000US11423,2011,Queens,11423,10351.0,9732.0,5958.0,435000.0,3774.0,1110.0,619.0,3576.0,2.4,1.4,5.0,474.0,1833.0,2718.0,3614.0,989.0,723.0,3.34,2.80
8600000US11424,2011,Queens,11424,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11426,2011,Queens,11426,6721.0,6018.0,4624.0,487800.0,1394.0,1326.0,703.0,1312.0,4.4,13.5,5.7,43.0,1184.0,1391.0,2817.0,1142.0,144.0,3.33,2.61
8600000US11427,2011,Queens,11427,8383.0,8013.0,5006.0,460400.0,3007.0,1166.0,370.0,2924.0,0.5,3.4,5.1,323.0,1394.0,2374.0,3052.0,884.0,356.0,3.20,2.58
8600000US11428,2011,Queens,11428,6120.0,5853.0,4051.0,438600.0,1802.0,1199.0,267.0,1614.0,1.5,4.7,5.7,95.0,769.0,1174.0,3177.0,741.0,164.0,3.63,2.80
8600000US11429,2011,Queens,11429,8117.0,7690.0,5242.0,420500.0,2448.0,1246.0,427.0,2259.0,1.8,1.1,6.2,104.0,689.0,1580.0,3319.0,1639.0,786.0,3.97,3.34
8600000US11430,2011,Queens,11430,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11432,2011,Queens,11432,19483.0,18380.0,7081.0,544200.0,11299.0,1175.0,1103.0,11018.0,3.9,2.6,4.1,2386.0,6349.0,4154.0,4561.0,1411.0,622.0,3.06,2.82
8600000US11433,2011,Queens,11433,11022.0,9807.0,4151.0,393100.0,5656.0,933.0,1215.0,5542.0,4.6,4.8,4.8,457.0,1863.0,2992.0,4257.0,858.0,595.0,3.39,2.82
8600000US11434,2011,Queens,11434,21241.0,19731.0,9534.0,395600.0,10197.0,972.0,1510.0,9986.0,4.0,2.1,4.9,264.0,3683.0,6040.0,8333.0,1833.0,1088.0,3.41,2.61
8600000US11435,2011,Queens,11435,19593.0,17950.0,6577.0,380400.0,11373.0,1218.0,1643.0,11259.0,3.3,4.6,4.3,1235.0,6330.0,5879.0,4468.0,1136.0,545.0,3.22,2.65
8600000US11436,2011,Queens,11436,5977.0,5308.0,3814.0,383900.0,1494.0,1321.0,669.0,1410.0,4.3,8.1,5.3,7.0,307.0,1928.0,2959.0,635.0,141.0,3.19,3.07
8600000US11451,2011,Queens,11451,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US11581,2011,,11581,6967.0,6549.0,5621.0,450800.0,928.0,1430.0,418.0,892.0,1.8,4.9,6.8,115.0,439.0,889.0,2964.0,2011.0,549.0,3.13,2.74
8600000US11691,2011,Queens,11691,21221.0,19112.0,4729.0,466200.0,14383.0,956.0,2109.0,14170.0,4.0,4.5,4.2,1747.0,5673.0,6155.0,4835.0,1576.0,1235.0,3.77,2.68
8600000US11692,2011,Queens,11692,6598.0,5830.0,1882.0,375900.0,3948.0,748.0,768.0,3926.0,4.0,7.5,4.2,205.0,1493.0,2235.0,2082.0,359.0,224.0,2.96,2.67
8600000US11693,2011,Brooklyn,11693,5347.0,4583.0,2294.0,324300.0,2289.0,763.0,764.0,2217.0,4.7,2.3,4.2,433.0,1379.0,1947.0,1222.0,271.0,95.0,2.38,2.48
8600000US11694,2011,Queens,11694,9469.0,8135.0,4722.0,663400.0,3413.0,1082.0,1334.0,3230.0,0.7,7.9,4.7,888.0,2027.0,2343.0,2538.0,1044.0,629.0,2.73,1.96
8600000US11697,2011,Queens,11697,2737.0,1794.0,1703.0,557300.0,91.0,725.0,943.0,71.0,0.6,0.0,5.2,0.0,133.0,1052.0,1163.0,367.0,22.0,2.47,1.78
8600000US10301,2011,Staten_Island,10301,16610.0,14409.0,6464.0,430400.0,7945.0,1133.0,2201.0,7748.0,5.7,9.2,4.6,683.0,4778.0,4361.0,4499.0,1506.0,783.0,2.71,2.26
8600000US10302,2011,Staten_Island,10302,6316.0,5635.0,3271.0,390600.0,2364.0,1272.0,681.0,2175.0,3.9,7.5,5.2,332.0,865.0,1486.0,2817.0,556.0,260.0,2.93,3.13
8600000US10303,2011,Staten_Island,10303,9324.0,8366.0,5127.0,345300.0,3239.0,991.0,958.0,3183.0,4.2,9.0,5.1,201.0,1158.0,2778.0,4185.0,673.0,329.0,3.22,2.94
8600000US10304,2011,Staten_Island,10304,15532.0,14138.0,7706.0,416100.0,6432.0,942.0,1394.0,6283.0,2.6,11.3,4.9,230.0,3157.0,4581.0,5166.0,1456.0,942.0,2.97,2.61
8600000US10305,2011,Staten_Island,10305,16140.0,14871.0,9529.0,443900.0,5342.0,1097.0,1269.0,4781.0,1.6,9.4,5.1,566.0,2732.0,4389.0,6568.0,1365.0,520.0,2.87,2.22
8600000US10306,2011,Staten_Island,10306,21505.0,20368.0,14916.0,463700.0,5452.0,1174.0,1137.0,4988.0,1.6,2.7,5.7,294.0,2312.0,4579.0,10495.0,2939.0,886.0,2.85,2.32
8600000US10307,2011,Staten_Island,10307,5108.0,4737.0,3865.0,600500.0,872.0,1252.0,371.0,853.0,3.4,13.1,6.5,56.0,500.0,689.0,2257.0,1196.0,410.0,3.05,2.90
8600000US10308,2011,Staten_Island,10308,10890.0,10514.0,8741.0,472400.0,1773.0,1222.0,376.0,1587.0,2.0,6.1,6.1,193.0,722.0,1810.0,5967.0,1809.0,389.0,2.85,2.27
8600000US10309,2011,Staten_Island,10309,10902.0,10237.0,8191.0,556800.0,2046.0,1184.0,665.0,1884.0,1.6,9.4,6.3,81.0,1400.0,1796.0,5142.0,1977.0,506.0,3.01,2.31
8600000US10310,2011,Staten_Island,10310,9415.0,8457.0,5296.0,445100.0,3161.0,1202.0,958.0,2990.0,3.6,11.0,5.4,291.0,1302.0,2095.0,3738.0,1623.0,366.0,2.98,2.70
8600000US10311,2011,Staten_Island,10311,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
8600000US10312,2011,Staten_Island,10312,21839.0,21006.0,18009.0,476000.0,2997.0,1189.0,833.0,2611.0,1.2,4.8,6.3,154.0,1681.0,3242.0,11680.0,4308.0,774.0,2.98,2.22
8600000US10314,2011,Staten_Island,10314,32644.0,31009.0,23245.0,451200.0,7764.0,1184.0,1635.0,7315.0,2.1,5.0,5.8,403.0,3651.0,7115.0,15743.0,4295.0,1437.0,2.89,2.44
8600000US10451,2012,Bronx,10451,18321.0,17178.0,2003.0,110700.0,15175.0,831.0,1143.0,15062.0,4.4,3.3,3.8,1243.0,6189.0,7277.0,3169.0,357.0,86.0,1.94,2.76
8600000US10452,2012,Bronx,10452,26258.0,24638.0,767.0,420200.0,23871.0,959.0,1620.0,23358.0,4.3,2.7,3.7,1984.0,11076.0,9379.0,3265.0,479.0,75.0,2.88,2.99
8600000US10453,2012,Bronx,10453,27711.0,25142.0,1030.0,457800.0,24112.0,973.0,2569.0,23592.0,6.4,4.4,3.8,1722.0,10482.0,10228.0,4419.0,565.0,295.0,3.26,3.06
8600000US10454,2012,Bronx,10454,13680.0,12392.0,617.0,385400.0,11775.0,576.0,1288.0,11641.0,4.6,5.2,4.0,1007.0,3327.0,5423.0,3024.0,597.0,302.0,3.32,2.97
8600000US10455,2012,Bronx,10455,14066.0,12803.0,946.0,379700.0,11857.0,751.0,1263.0,11719.0,4.3,5.7,4.0,716.0,4123.0,5527.0,3160.0,395.0,145.0,3.37,2.85
8600000US10456,2012,Bronx,10456,30359.0,28200.0,1710.0,374700.0,26490.0,862.0,2159.0,25964.0,12.6,4.7,3.9,2415.0,8659.0,11673.0,6113.0,1252.0,247.0,3.60,3.01
8600000US10457,2012,Bronx,10457,24169.0,22066.0,1363.0,378300.0,20703.0,988.0,2103.0,20373.0,8.0,3.7,3.8,2311.0,8622.0,7866.0,4473.0,655.0,242.0,3.08,3.03
8600000US10458,2012,Bronx,10458,27701.0,25305.0,1157.0,386300.0,24148.0,1057.0,2396.0,23640.0,14.2,3.5,3.6,1997.0,11186.0,9208.0,4477.0,513.0,320.0,2.96,2.82
8600000US10459,2012,Bronx,10459,16454.0,15382.0,1563.0,350500.0,13819.0,873.0,1072.0,13450.0,4.2,4.6,4.0,1175.0,4000.0,6184.0,4182.0,473.0,440.0,3.31,2.97
8600000US10460,2012,Bronx,10460,20802.0,19359.0,1920.0,400000.0,17439.0,929.0,1443.0,17072.0,1.7,4.2,3.9,1002.0,6913.0,7344.0,4764.0,602.0,177.0,3.13,2.82
8600000US10461,2012,Bronx,10461,20908.0,19421.0,6381.0,463100.0,13040.0,1152.0,1487.0,12738.0,0.9,2.7,4.2,922.0,6975.0,6364.0,5165.0,986.0,496.0,3.09,2.34
8600000US10462,2012,Bronx,10462,30840.0,28498.0,6372.0,301000.0,22126.0,1134.0,2342.0,21840.0,1.5,0.8,3.6,1510.0,13687.0,9864.0,4530.0,643.0,606.0,2.93,2.56
8600000US10463,2012,Bronx,10463,29807.0,27386.0,8183.0,297600.0,19203.0,1124.0,2421.0,18687.0,3.8,3.3,3.8,1271.0,11912.0,11695.0,3967.0,542.0,420.0,2.21,2.53
8600000US10464,2012,Bronx,10464,2167.0,2033.0,1105.0,489100.0,928.0,1285.0,134.0,901.0,0.0,1.1,4.8,39.0,566.0,681.0,689.0,163.0,29.0,2.43,1.38
8600000US10465,2012,Bronx,10465,17025.0,15800.0,8755.0,443500.0,7045.0,1180.0,1225.0,6643.0,1.5,2.5,4.9,285.0,2756.0,5378.0,6927.0,1057.0,622.0,2.86,2.48
8600000US10466,2012,Bronx,10466,24366.0,22682.0,8873.0,395000.0,13809.0,1084.0,1684.0,13443.0,2.1,5.3,4.7,782.0,5516.0,6751.0,8461.0,1860.0,996.0,3.55,2.85
8600000US10467,2012,Bronx,10467,37245.0,34577.0,4325.0,369400.0,30252.0,1063.0,2668.0,29499.0,3.6,3.6,3.6,2155.0,15469.0,12286.0,5783.0,973.0,579.0,3.16,2.68
8600000US10468,2012,Bronx,10468,26189.0,24363.0,2235.0,161900.0,22128.0,1070.0,1826.0,21614.0,5.8,1.5,3.7,1681.0,11455.0,8779.0,3284.0,706.0,284.0,2.69,2.97
8600000US10469,2012,Bronx,10469,23693.0,22144.0,11127.0,433500.0,11017.0,1178.0,1549.0,10759.0,1.3,5.1,5.1,846.0,3691.0,5916.0,10219.0,1903.0,1118.0,3.46,2.76
8600000US10470,2012,Bronx,10470,6601.0,5892.0,2099.0,422700.0,3793.0,1142.0,709.0,3639.0,2.7,8.6,4.3,344.0,1881.0,2014.0,1680.0,438.0,244.0,3.11,2.37
8600000US10471,2012,Bronx,10471,9963.0,8758.0,4350.0,388000.0,4408.0,1272.0,1205.0,4222.0,4.4,4.4,3.9,791.0,3612.0,2542.0,1902.0,686.0,430.0,2.40,1.91
8600000US10472,2012,Bronx,10472,23369.0,20987.0,2951.0,443100.0,18036.0,1001.0,2382.0,17478.0,3.4,3.0,3.9,956.0,8086.0,7849.0,5140.0,789.0,549.0,3.63,3.15
8600000US10473,2012,Bronx,10473,21730.0,20297.0,5700.0,385400.0,14597.0,771.0,1433.0,14493.0,1.6,1.6,4.3,858.0,4380.0,7793.0,7007.0,1078.0,614.0,3.32,2.68
8600000US10474,2012,Bronx,10474,4161.0,3769.0,210.0,326800.0,3559.0,947.0,392.0,3442.0,23.6,4.3,3.9,166.0,1434.0,1508.0,941.0,73.0,39.0,4.43,2.99
8600000US10475,2012,Bronx,10475,18286.0,17575.0,8533.0,82500.0,9042.0,870.0,711.0,8928.0,0.8,0.9,4.0,376.0,6221.0,6320.0,5029.0,204.0,136.0,2.34,2.26
8600000US10550,2012,Bronx,10550,15935.0,13596.0,3319.0,409300.0,10277.0,1121.0,2339.0,10086.0,6.3,10.0,4.0,680.0,5271.0,5535.0,3131.0,790.0,528.0,3.18,2.53
8600000US11370,2012,Queens,11370,9889.0,8746.0,4352.0,536500.0,4394.0,1373.0,1143.0,4209.0,2.4,4.3,4.5,347.0,2004.0,3771.0,2894.0,489.0,384.0,3.27,3.12
8600000US11201,2012,Brooklyn,11201,26973.0,23739.0,8731.0,665000.0,15008.0,1676.0,3234.0,14680.0,3.7,1.9,3.4,3883.0,10883.0,7889.0,2781.0,902.0,635.0,2.22,1.82
8600000US11203,2012,Brooklyn,11203,29404.0,27143.0,11138.0,434900.0,16005.0,1102.0,2261.0,15416.0,0.4,2.2,4.6,1230.0,7530.0,9450.0,8071.0,1938.0,1185.0,3.32,2.58
8600000US11204,2012,Brooklyn,11204,26653.0,25084.0,9549.0,644100.0,15535.0,1148.0,1569.0,15035.0,1.1,2.9,4.3,605.0,6595.0,9118.0,6573.0,2149.0,1613.0,3.57,2.97
8600000US11205,2012,Brooklyn,11205,16736.0,14397.0,3235.0,603900.0,11162.0,1128.0,2339.0,10914.0,1.3,6.1,4.0,1554.0,4855.0,5352.0,3328.0,1196.0,451.0,2.61,2.61
8600000US11206,2012,Brooklyn,11206,30828.0,27918.0,2950.0,564400.0,24968.0,809.0,2910.0,24676.0,1.2,3.6,3.9,2104.0,8415.0,11951.0,6065.0,1542.0,751.0,3.62,2.76
8600000US11207,2012,Brooklyn,11207,34255.0,31008.0,7675.0,427600.0,23333.0,996.0,3247.0,22632.0,2.3,5.4,4.1,2364.0,6317.0,13148.0,8984.0,2186.0,1256.0,3.26,2.80
8600000US11208,2012,Brooklyn,11208,33651.0,28787.0,7527.0,450500.0,21260.0,1115.0,4864.0,20949.0,4.9,9.3,3.8,2698.0,5455.0,12606.0,9684.0,2125.0,1083.0,3.59,3.10
8600000US11209,2012,Brooklyn,11209,32929.0,30994.0,11046.0,621500.0,19948.0,1256.0,1935.0,19528.0,1.6,3.0,4.1,1965.0,12379.0,9459.0,6299.0,1899.0,928.0,2.60,2.17
8600000US11210,2012,Brooklyn,11210,23227.0,21690.0,10117.0,489600.0,11573.0,1081.0,1537.0,11293.0,1.9,4.8,4.5,1218.0,6712.0,6086.0,5554.0,2173.0,1484.0,3.38,2.57
8600000US11211,2012,Brooklyn,11211,36772.0,34079.0,5275.0,662700.0,28804.0,1190.0,2693.0,28220.0,5.0,2.1,3.8,6142.0,10423.0,12362.0,5632.0,1594.0,619.0,2.80,2.60
8600000US11212,2012,Brooklyn,11212,33071.0,29857.0,4615.0,402900.0,25242.0,880.0,3214.0,24891.0,1.4,3.5,4.1,1365.0,8593.0,14125.0,7137.0,1254.0,597.0,3.09,2.55
8600000US11213,2012,Brooklyn,11213,25739.0,23229.0,3748.0,588100.0,19481.0,1014.0,2510.0,19023.0,4.9,4.2,4.0,1199.0,8324.0,9387.0,4408.0,1464.0,957.0,3.47,2.44
8600000US11214,2012,Brooklyn,11214,32359.0,30214.0,10468.0,603800.0,19746.0,1059.0,2145.0,18637.0,3.5,3.6,4.2,992.0,11650.0,10887.0,6954.0,1180.0,696.0,3.11,2.41
8600000US11215,2012,Brooklyn,11215,30787.0,28558.0,10749.0,898400.0,17809.0,1706.0,2229.0,17363.0,1.6,1.8,4.1,1567.0,9479.0,11002.0,5702.0,2005.0,1032.0,2.68,2.13
8600000US11216,2012,Brooklyn,11216,26648.0,22780.0,4965.0,613100.0,17815.0,1072.0,3868.0,17344.0,3.9,5.8,3.9,2782.0,8081.0,8539.0,4496.0,1667.0,1083.0,2.86,2.18
8600000US11217,2012,Brooklyn,11217,18316.0,16624.0,4816.0,882700.0,11808.0,1562.0,1692.0,11581.0,1.7,3.1,3.8,2304.0,5618.0,6141.0,2728.0,884.0,641.0,2.63,2.07
8600000US11218,2012,Brooklyn,11218,26315.0,24853.0,8452.0,559200.0,16401.0,1252.0,1462.0,15987.0,2.0,3.6,4.0,1213.0,8687.0,8756.0,4737.0,1465.0,1457.0,3.11,2.89
