,zip_code,state,city,borough,date,mean_rent
270902,10034,NY,New York,MANHATTAN,2018-12-31,1963.1421739842112
270981,10021,NY,New York,MANHATTAN,2018-12-31,2726.91414785401
271123,11217,NY,New York,BROOKLYN,2018-12-31,3088.447577460452
271195,11101,NY,New York,QUEENS,2018-12-31,2945.163324404383
271240,10026,NY,New York,MANHATTAN,2018-12-31,2720.5597042125924
271366,11222,NY,New York,BROOKLYN,2018-12-31,2983.3995963036828
271393,11231,NY,New York,BROOKLYN,2018-12-31,3050.958780960021
271405,11106,NY,New York,QUEENS,2018-12-31,2161.9136417074533
271417,11249,NY,New York,BROOKLYN,2018-12-31,3470.771798430295
271569,11105,NY,New York,QUEENS,2018-12-31,2347.6597676032247
271578,10010,NY,New York,MANHATTAN,2018-12-31,3763.983149190672
271718,10035,NY,New York,MANHATTAN,2018-12-31,2467.671198956445
271845,11103,NY,New York,QUEENS,2018-12-31,2013.0391409247068
271993,10022,NY,New York,MANHATTAN,2018-12-31,3300.525980762494
272353,10014,NY,New York,MANHATTAN,2018-12-31,3730.792014958095
272372,10030,NY,New York,MANHATTAN,2018-12-31,2189.1232563560943
272412,11102,NY,New York,QUEENS,2018-12-31,2388.804544845392
272797,10065,NY,New York,MANHATTAN,2018-12-31,3200.703164270674
272918,10013,NY,New York,MANHATTAN,2018-12-31,4877.234757238568
273253,10036,NY,New York,MANHATTAN,2018-12-31,3236.1964072939013
273255,10075,NY,New York,MANHATTAN,2018-12-31,2431.6798975961847
273283,10001,NY,New York,MANHATTAN,2018-12-31,4122.662110816822
273600,10038,NY,New York,MANHATTAN,2018-12-31,3763.5549736706894
273691,10012,NY,New York,MANHATTAN,2018-12-31,3353.485426550047
273982,10037,NY,New York,MANHATTAN,2018-12-31,2119.729332954529
274628,10017,NY,New York,MANHATTAN,2018-12-31,3143.6446179976
275024,10018,NY,New York,MANHATTAN,2018-12-31,3740.792884508588
275123,10007,NY,New York,MANHATTAN,2018-12-31,5910.777273525299
275230,10280,NY,New York,MANHATTAN,2018-12-31,3490.839830898272
275304,10005,NY,New York,MANHATTAN,2018-12-31,3781.082030359005
275349,10282,NY,New York,MANHATTAN,2018-12-31,6012.468849548192
275375,10069,NY,New York,MANHATTAN,2018-12-31,4928.829880980266
275407,10004,NY,New York,MANHATTAN,2018-12-31,3813.973143759127
275421,10006,NY,New York,MANHATTAN,2018-12-31,3450.519562912669
275443,11109,NY,New York,QUEENS,2018-12-31,3082.296004401611
275452,11385,NY,New York,QUEENS,2019-01-31,2523.430557270884
275461,10467,NY,New York,BRONX,2019-01-31,1708.7722526913626
275462,11226,NY,New York,BROOKLYN,2019-01-31,2201.2909311047674
275477,11220,NY,New York,BROOKLYN,2019-01-31,1942.9216071886503
275481,11207,NY,New York,BROOKLYN,2019-01-31,2431.423480728141
275483,11214,NY,New York,BROOKLYN,2019-01-31,1762.8874114367268
275485,10025,NY,New York,MANHATTAN,2019-01-31,3234.1884145839563
275488,10314,NY,New York,STATEN_ISLAND,2019-01-31,1625.258642375269
275497,11221,NY,New York,BROOKLYN,2019-01-31,2533.3636500058637
275503,10458,NY,New York,BRONX,2019-01-31,1755.4224263393742
275511,11235,NY,New York,BROOKLYN,2019-01-31,2047.0544337485612
275512,11223,NY,New York,BROOKLYN,2019-01-31,1738.5874062293017
275517,11206,NY,New York,BROOKLYN,2019-01-31,2850.433098079239
275528,11229,NY,New York,BROOKLYN,2019-01-31,1950.1608460400048
275530,11355,NY,New York,QUEENS,2019-01-31,1850.882669483628
275539,11230,NY,New York,BROOKLYN,2019-01-31,2046.0787249819523
275542,11233,NY,New York,BROOKLYN,2019-01-31,2347.809463567297
275546,10457,NY,New York,BRONX,2019-01-31,1736.8592649508057
275556,10462,NY,New York,BRONX,2019-01-31,1679.9374038640087
275563,10029,NY,New York,MANHATTAN,2019-01-31,2509.854844051637
275566,11218,NY,New York,BROOKLYN,2019-01-31,2288.2799499291723
275582,10002,NY,New York,MANHATTAN,2019-01-31,3165.962776693711
275599,11375,NY,New York,QUEENS,2019-01-31,2155.3529252759563
275620,10463,NY,New York,BRONX,2019-01-31,2266.5134364144456
275637,11215,NY,New York,BROOKLYN,2019-01-31,2844.9143741041894
275676,11213,NY,New York,BROOKLYN,2019-01-31,2390.014744783024
275682,11210,NY,New York,BROOKLYN,2019-01-31,2280.336369059733
275688,11209,NY,New York,BROOKLYN,2019-01-31,1888.918449901756
275690,10027,NY,New York,MANHATTAN,2019-01-31,2636.457796607271
275715,11211,NY,New York,BROOKLYN,2019-01-31,3128.9803770317285
275737,11201,NY,New York,BROOKLYN,2019-01-31,3432.062068181467
275738,10032,NY,New York,MANHATTAN,2019-01-31,2243.3053784530443
275741,10023,NY,New York,MANHATTAN,2019-01-31,3477.234758868884
275860,10128,NY,New York,MANHATTAN,2019-01-31,2813.068544859865
275870,11238,NY,New York,BROOKLYN,2019-01-31,3132.601308873563
275882,11216,NY,New York,BROOKLYN,2019-01-31,2508.425999897629
275886,10009,NY,New York,MANHATTAN,2019-01-31,3249.454537298536
275890,11435,NY,New York,QUEENS,2019-01-31,1728.7064642607363
275891,10024,NY,New York,MANHATTAN,2019-01-31,3111.7645270375283
275905,11225,NY,New York,BROOKLYN,2019-01-31,2403.430032757762
275910,10033,NY,New York,MANHATTAN,2019-01-31,2397.283960992076
276018,10031,NY,New York,MANHATTAN,2019-01-31,2421.055711565211
276063,11354,NY,New York,QUEENS,2019-01-31,2281.248282007298
276076,10003,NY,New York,MANHATTAN,2019-01-31,3441.3963865279
276258,10016,NY,New York,MANHATTAN,2019-01-31,3611.828412701768
276343,10011,NY,New York,MANHATTAN,2019-01-31,3753.163486669194
276384,10461,NY,New York,BRONX,2019-01-31,1593.543619942302
276437,11237,NY,New York,BROOKLYN,2019-01-31,2441.4122177091026
276452,10028,NY,New York,MANHATTAN,2019-01-31,2843.432056842591
276561,11228,NY,New York,BROOKLYN,2019-01-31,1635.532817996237
276566,11205,NY,New York,BROOKLYN,2019-01-31,2800.1473747058603
276610,10040,NY,New York,MANHATTAN,2019-01-31,1887.4486091450965
276704,11374,NY,New York,QUEENS,2019-01-31,2145.392474326626
276707,10465,NY,New York,BRONX,2019-01-31,1860.2560625939047
276769,10019,NY,New York,MANHATTAN,2019-01-31,3458.907106688577
276890,10034,NY,New York,MANHATTAN,2019-01-31,1961.21884624588
276969,10021,NY,New York,MANHATTAN,2019-01-31,2731.3244238646707
277111,11217,NY,New York,BROOKLYN,2019-01-31,3110.73425520922
277183,11101,NY,New York,QUEENS,2019-01-31,2949.954922731471
277228,10026,NY,New York,MANHATTAN,2019-01-31,2741.8489659476577
277354,11222,NY,New York,BROOKLYN,2019-01-31,2972.4427202696843
277381,11231,NY,New York,BROOKLYN,2019-01-31,3010.438079840835
277393,11106,NY,New York,QUEENS,2019-01-31,2141.765661268502
277405,11249,NY,New York,BROOKLYN,2019-01-31,3511.523647454982
277557,11105,NY,New York,QUEENS,2019-01-31,2331.0092746714126
277566,10010,NY,New York,MANHATTAN,2019-01-31,3770.286887569736
277706,10035,NY,New York,MANHATTAN,2019-01-31,2454.9214955852462
277833,11103,NY,New York,QUEENS,2019-01-31,2064.264482885176
277981,10022,NY,New York,MANHATTAN,2019-01-31,3288.6755682232747
278341,10014,NY,New York,MANHATTAN,2019-01-31,3724.9670691354113
278360,10030,NY,New York,MANHATTAN,2019-01-31,2176.699388526364
278400,11102,NY,New York,QUEENS,2019-01-31,2390.1948079711447
278785,10065,NY,New York,MANHATTAN,2019-01-31,3173.43195279791
278906,10013,NY,New York,MANHATTAN,2019-01-31,4918.824866817183
279241,10036,NY,New York,MANHATTAN,2019-01-31,3249.542304096741
279243,10075,NY,New York,MANHATTAN,2019-01-31,2436.51520484354
279271,10001,NY,New York,MANHATTAN,2019-01-31,4133.417621961327
279588,10038,NY,New York,MANHATTAN,2019-01-31,3808.483419073966
279679,10012,NY,New York,MANHATTAN,2019-01-31,3366.5381962045835
279970,10037,NY,New York,MANHATTAN,2019-01-31,2157.2866615396315
280616,10017,NY,New York,MANHATTAN,2019-01-31,3151.229233801532
281012,10018,NY,New York,MANHATTAN,2019-01-31,3789.9415201268416
281111,10007,NY,New York,MANHATTAN,2019-01-31,5789.038866161449
281218,10280,NY,New York,MANHATTAN,2019-01-31,3491.901479324548
281292,10005,NY,New York,MANHATTAN,2019-01-31,3758.640510741029
281337,10282,NY,New York,MANHATTAN,2019-01-31,5973.583817440772
281363,10069,NY,New York,MANHATTAN,2019-01-31,4917.116483957971
281395,10004,NY,New York,MANHATTAN,2019-01-31,3860.655426510847
281409,10006,NY,New York,MANHATTAN,2019-01-31,3428.9817978536485
281431,11109,NY,New York,QUEENS,2019-01-31,3067.043320249798
281440,11385,NY,New York,QUEENS,2019-02-28,2566.0009411840524
281449,10467,NY,New York,BRONX,2019-02-28,1694.0114096127647
281450,11226,NY,New York,BROOKLYN,2019-02-28,2204.096427356528
281465,11220,NY,New York,BROOKLYN,2019-02-28,1994.4245893104105
281469,11207,NY,New York,BROOKLYN,2019-02-28,2450.973061326671
281471,11214,NY,New York,BROOKLYN,2019-02-28,1843.6516858492823
281473,10025,NY,New York,MANHATTAN,2019-02-28,3243.1002572959737
281476,10314,NY,New York,STATEN_ISLAND,2019-02-28,1522.8736772775517
281485,11221,NY,New York,BROOKLYN,2019-02-28,2530.866211882373
281491,10458,NY,New York,BRONX,2019-02-28,1742.2066174601905
281499,11235,NY,New York,BROOKLYN,2019-02-28,2061.5099843785733
281500,11223,NY,New York,BROOKLYN,2019-02-28,1736.4957266134052
281505,11206,NY,New York,BROOKLYN,2019-02-28,2872.893876192016
281516,11229,NY,New York,BROOKLYN,2019-02-28,1956.429892831284
281518,11355,NY,New York,QUEENS,2019-02-28,1795.0687413798817
281527,11230,NY,New York,BROOKLYN,2019-02-28,2062.251547347666
281530,11233,NY,New York,BROOKLYN,2019-02-28,2366.879942363367
281534,10457,NY,New York,BRONX,2019-02-28,1769.5576098009574
281544,10462,NY,New York,BRONX,2019-02-28,1721.6949030266214
281551,10029,NY,New York,MANHATTAN,2019-02-28,2533.113561056446
281554,11218,NY,New York,BROOKLYN,2019-02-28,2285.447659895211
281570,10002,NY,New York,MANHATTAN,2019-02-28,3177.5139639683835
281587,11375,NY,New York,QUEENS,2019-02-28,2162.2249516442407
281608,10463,NY,New York,BRONX,2019-02-28,2294.042656484508
281625,11215,NY,New York,BROOKLYN,2019-02-28,2834.849432551144
281664,11213,NY,New York,BROOKLYN,2019-02-28,2304.9626790991624
281670,11210,NY,New York,BROOKLYN,2019-02-28,2266.7747981544458
281676,11209,NY,New York,BROOKLYN,2019-02-28,1925.8816114135557
281678,10027,NY,New York,MANHATTAN,2019-02-28,2622.472496320336
281703,11211,NY,New York,BROOKLYN,2019-02-28,3184.49991092608
281725,11201,NY,New York,BROOKLYN,2019-02-28,3422.4299585320487
281726,10032,NY,New York,MANHATTAN,2019-02-28,2235.808018599385
281729,10023,NY,New York,MANHATTAN,2019-02-28,3479.7458668374475
281848,10128,NY,New York,MANHATTAN,2019-02-28,2813.127315557337
281858,11238,NY,New York,BROOKLYN,2019-02-28,3173.581343961629
281870,11216,NY,New York,BROOKLYN,2019-02-28,2532.051358897821
281874,10009,NY,New York,MANHATTAN,2019-02-28,3269.3828723058587
281878,11435,NY,New York,QUEENS,2019-02-28,1734.8998218066936
281879,10024,NY,New York,MANHATTAN,2019-02-28,3120.273667259758
281893,11225,NY,New York,BROOKLYN,2019-02-28,2399.7977141724405
281898,10033,NY,New York,MANHATTAN,2019-02-28,2387.9055968761777
282006,10031,NY,New York,MANHATTAN,2019-02-28,2424.1429988632267
282051,11354,NY,New York,QUEENS,2019-02-28,2276.6662557743243
282064,10003,NY,New York,MANHATTAN,2019-02-28,3439.46412587448
282246,10016,NY,New York,MANHATTAN,2019-02-28,3630.053640652303
282331,10011,NY,New York,MANHATTAN,2019-02-28,3795.570671936589
282372,10461,NY,New York,BRONX,2019-02-28,1576.4697392053258
282425,11237,NY,New York,BROOKLYN,2019-02-28,2449.6912693459703
282440,10028,NY,New York,MANHATTAN,2019-02-28,2874.596653698726
282549,11228,NY,New York,BROOKLYN,2019-02-28,1683.410200251684
282554,11205,NY,New York,BROOKLYN,2019-02-28,2794.173883180932
282598,10040,NY,New York,MANHATTAN,2019-02-28,1898.271080571727
282692,11374,NY,New York,QUEENS,2019-02-28,2169.701757227314
282695,10465,NY,New York,BRONX,2019-02-28,1940.26442553991
282757,10019,NY,New York,MANHATTAN,2019-02-28,3488.1896917102617
282878,10034,NY,New York,MANHATTAN,2019-02-28,1964.9062376499492
282957,10021,NY,New York,MANHATTAN,2019-02-28,2758.506600936581
283099,11217,NY,New York,BROOKLYN,2019-02-28,3139.020425000262
283171,11101,NY,New York,QUEENS,2019-02-28,2950.9826735728548
283216,10026,NY,New York,MANHATTAN,2019-02-28,2785.8882057612614
283342,11222,NY,New York,BROOKLYN,2019-02-28,2998.620203898882
283369,11231,NY,New York,BROOKLYN,2019-02-28,3027.646375540041
283381,11106,NY,New York,QUEENS,2019-02-28,2182.280484100529
283393,11249,NY,New York,BROOKLYN,2019-02-28,3545.146840918052
283545,11105,NY,New York,QUEENS,2019-02-28,2306.140964708398
283554,10010,NY,New York,MANHATTAN,2019-02-28,3786.1491211751545
283694,10035,NY,New York,MANHATTAN,2019-02-28,2444.438311096848
283821,11103,NY,New York,QUEENS,2019-02-28,2075.9738744607307
283969,10022,NY,New York,MANHATTAN,2019-02-28,3288.4867582389325
284329,10014,NY,New York,MANHATTAN,2019-02-28,3741.1929600376666
284348,10030,NY,New York,MANHATTAN,2019-02-28,2212.3184694582374
284388,11102,NY,New York,QUEENS,2019-02-28,2406.250016941871
284773,10065,NY,New York,MANHATTAN,2019-02-28,3159.0605799795226
284894,10013,NY,New York,MANHATTAN,2019-02-28,4917.987221924388
285229,10036,NY,New York,MANHATTAN,2019-02-28,3262.9392102931342
285231,10075,NY,New York,MANHATTAN,2019-02-28,2448.9931968570118
285259,10001,NY,New York,MANHATTAN,2019-02-28,4075.1687115094273
285576,10038,NY,New York,MANHATTAN,2019-02-28,3844.1233120602815
285667,10012,NY,New York,MANHATTAN,2019-02-28,3412.5686296970107
285958,10037,NY,New York,MANHATTAN,2019-02-28,2157.1354992971287
286604,10017,NY,New York,MANHATTAN,2019-02-28,3147.4405445348184
287000,10018,NY,New York,MANHATTAN,2019-02-28,3840.6337473849935
287099,10007,NY,New York,MANHATTAN,2019-02-28,5819.596975841212
287206,10280,NY,New York,MANHATTAN,2019-02-28,3542.66003467219
287280,10005,NY,New York,MANHATTAN,2019-02-28,3746.740160060575
287325,10282,NY,New York,MANHATTAN,2019-02-28,5979.3943588978045
287351,10069,NY,New York,MANHATTAN,2019-02-28,4867.407693084691
287383,10004,NY,New York,MANHATTAN,2019-02-28,3889.8762232525783
287397,10006,NY,New York,MANHATTAN,2019-02-28,3427.3182200519354
287419,11109,NY,New York,QUEENS,2019-02-28,3047.8890263724998
287428,11385,NY,New York,QUEENS,2019-03-31,2543.592318201298
287437,10467,NY,New York,BRONX,2019-03-31,1707.1050185316997
287438,11226,NY,New York,BROOKLYN,2019-03-31,2223.977925619688
287453,11220,NY,New York,BROOKLYN,2019-03-31,2026.2447026128973
287457,11207,NY,New York,BROOKLYN,2019-03-31,2528.3588763071584
287459,11214,NY,New York,BROOKLYN,2019-03-31,1879.545598730853
287461,10025,NY,New York,MANHATTAN,2019-03-31,3254.1699402093686
287464,10314,NY,New York,STATEN_ISLAND,2019-03-31,1426.1660036844955
287473,11221,NY,New York,BROOKLYN,2019-03-31,2573.140770996937
287479,10458,NY,New York,BRONX,2019-03-31,1749.931787527488
287487,11235,NY,New York,BROOKLYN,2019-03-31,2075.962926107097
287488,11223,NY,New York,BROOKLYN,2019-03-31,1728.2605791337107
287493,11206,NY,New York,BROOKLYN,2019-03-31,2896.127204508284
287504,11229,NY,New York,BROOKLYN,2019-03-31,2026.247551613083
287506,11355,NY,New York,QUEENS,2019-03-31,1772.2112262080927
287515,11230,NY,New York,BROOKLYN,2019-03-31,2124.903861242219
287518,11233,NY,New York,BROOKLYN,2019-03-31,2346.41836346453
287522,10457,NY,New York,BRONX,2019-03-31,1731.814710129324
287532,10462,NY,New York,BRONX,2019-03-31,1695.6078804260767
287539,10029,NY,New York,MANHATTAN,2019-03-31,2549.958883457321
287542,11218,NY,New York,BROOKLYN,2019-03-31,2290.55834193446
287558,10002,NY,New York,MANHATTAN,2019-03-31,3184.971164933258
287575,11375,NY,New York,QUEENS,2019-03-31,2171.025825395482
287596,10463,NY,New York,BRONX,2019-03-31,2329.2638540581984
287613,11215,NY,New York,BROOKLYN,2019-03-31,2866.6365908345592
287652,11213,NY,New York,BROOKLYN,2019-03-31,2272.371040138189
287658,11210,NY,New York,BROOKLYN,2019-03-31,2235.360581840934
287664,11209,NY,New York,BROOKLYN,2019-03-31,1922.4162610171525
287666,10027,NY,New York,MANHATTAN,2019-03-31,2629.290126908384
287691,11211,NY,New York,BROOKLYN,2019-03-31,3248.0340630045503
287713,11201,NY,New York,BROOKLYN,2019-03-31,3436.365655715303
287714,10032,NY,New York,MANHATTAN,2019-03-31,2218.782899209511
287717,10023,NY,New York,MANHATTAN,2019-03-31,3483.614168374308
287836,10128,NY,New York,MANHATTAN,2019-03-31,2808.5902924606858
287846,11238,NY,New York,BROOKLYN,2019-03-31,3198.954349561799
287858,11216,NY,New York,BROOKLYN,2019-03-31,2557.112130296209
287862,10009,NY,New York,MANHATTAN,2019-03-31,3290.690441456663
287866,11435,NY,New York,QUEENS,2019-03-31,1706.4622525435316
287867,10024,NY,New York,MANHATTAN,2019-03-31,3131.773421067905
287881,11225,NY,New York,BROOKLYN,2019-03-31,2396.0148840143343
287886,10033,NY,New York,MANHATTAN,2019-03-31,2371.6486461887075
287994,10031,NY,New York,MANHATTAN,2019-03-31,2455.4940252910724
288039,11354,NY,New York,QUEENS,2019-03-31,2274.130570086728
288052,10003,NY,New York,MANHATTAN,2019-03-31,3443.587629113052
288234,10016,NY,New York,MANHATTAN,2019-03-31,3637.482475976982
288319,10011,NY,New York,MANHATTAN,2019-03-31,3816.797701989619
288360,10461,NY,New York,BRONX,2019-03-31,1610.1989077072194
288413,11237,NY,New York,BROOKLYN,2019-03-31,2543.97172563211
288428,10028,NY,New York,MANHATTAN,2019-03-31,2882.0322368474576
288537,11228,NY,New York,BROOKLYN,2019-03-31,1687.170616525712
288542,11205,NY,New York,BROOKLYN,2019-03-31,2765.4445733090843
288586,10040,NY,New York,MANHATTAN,2019-03-31,1899.477924754451
288680,11374,NY,New York,QUEENS,2019-03-31,2166.205798944374
288683,10465,NY,New York,BRONX,2019-03-31,1924.676904868275
288745,10019,NY,New York,MANHATTAN,2019-03-31,3495.703797731754
288866,10034,NY,New York,MANHATTAN,2019-03-31,1957.3093426499436
288945,10021,NY,New York,MANHATTAN,2019-03-31,2801.5575769180105
289087,11217,NY,New York,BROOKLYN,2019-03-31,3160.5204063724063
289159,11101,NY,New York,QUEENS,2019-03-31,2991.1064342100294
289204,10026,NY,New York,MANHATTAN,2019-03-31,2812.517084017613
289330,11222,NY,New York,BROOKLYN,2019-03-31,3015.5172312777486
289357,11231,NY,New York,BROOKLYN,2019-03-31,3054.482151343052
289369,11106,NY,New York,QUEENS,2019-03-31,2204.9075653175623
289381,11249,NY,New York,BROOKLYN,2019-03-31,3629.110501538709
289533,11105,NY,New York,QUEENS,2019-03-31,2321.825345067089
289542,10010,NY,New York,MANHATTAN,2019-03-31,3749.739582072141
289682,10035,NY,New York,MANHATTAN,2019-03-31,2471.419526057003
289809,11103,NY,New York,QUEENS,2019-03-31,2080.228649995751
289957,10022,NY,New York,MANHATTAN,2019-03-31,3290.484976419708
290317,10014,NY,New York,MANHATTAN,2019-03-31,3724.5345252375455
290336,10030,NY,New York,MANHATTAN,2019-03-31,2202.4639212781112
290376,11102,NY,New York,QUEENS,2019-03-31,2434.6011025228545
290761,10065,NY,New York,MANHATTAN,2019-03-31,3141.7505152629083
290882,10013,NY,New York,MANHATTAN,2019-03-31,4906.433965962288
291217,10036,NY,New York,MANHATTAN,2019-03-31,3297.681359952913
291219,10075,NY,New York,MANHATTAN,2019-03-31,2460.910989988849
291247,10001,NY,New York,MANHATTAN,2019-03-31,4067.580061294685
291564,10038,NY,New York,MANHATTAN,2019-03-31,3869.6977596200486
291655,10012,NY,New York,MANHATTAN,2019-03-31,3428.41976229068
291946,10037,NY,New York,MANHATTAN,2019-03-31,2176.223017033882
292592,10017,NY,New York,MANHATTAN,2019-03-31,3179.1923253069144
292988,10018,NY,New York,MANHATTAN,2019-03-31,3818.296660322325
293087,10007,NY,New York,MANHATTAN,2019-03-31,5879.705783569304
293194,10280,NY,New York,MANHATTAN,2019-03-31,3596.8331351950906
293268,10005,NY,New York,MANHATTAN,2019-03-31,3744.68851564708
293313,10282,NY,New York,MANHATTAN,2019-03-31,5986.648385311729
293339,10069,NY,New York,MANHATTAN,2019-03-31,4852.360224257902
293371,10004,NY,New York,MANHATTAN,2019-03-31,3911.710699311423
293385,10006,NY,New York,MANHATTAN,2019-03-31,3466.092044858039
293407,11109,NY,New York,QUEENS,2019-03-31,3058.060344559009
293416,11385,NY,New York,QUEENS,2019-04-30,2533.0503249046646
293425,10467,NY,New York,BRONX,2019-04-30,1704.3459538773452
293426,11226,NY,New York,BROOKLYN,2019-04-30,2247.8345738441863
293441,11220,NY,New York,BROOKLYN,2019-04-30,2088.550848024921
293445,11207,NY,New York,BROOKLYN,2019-04-30,2506.117836477371
293447,11214,NY,New York,BROOKLYN,2019-04-30,1877.3752159658216
